id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
5125,"In today's rapidly changing work environment, it is crucial for organizations to prioritize employee development. To achieve long-term success, the leaders should focus on fostering a culture of continuous learning and growth.","Mu mbeera y'omulimu eya leero ekyukakyuka amangu, kya mugaso nnyo eri ebitongole okukulembeza enkulaakulana y'abakozi. Okusobola okutuuka ku buwanguzi obw'ekiseera ekiwanvu, abakulembeze bateekeddwa okussa essira ku kukuza obuwangwa bw'okuyiga n'okukulaakulana obutasalako.","I kare man ma tic tye ka loke oyot-oyot tutwal, pire tek tutwal ni dul mapat-pat omyero guket dongo pa lutic gi obed gin ma pire tek. Pi nongo loc pi kare malac, lutela omyero guket cwiny gi i kom pwonyo dano me mede anyim ki dongo.","Kotoma ojautene loepol noi loka aswam, epolok noi kanu iriongeta aisingarenit aitopoloun eswamak. Kanu aitodolikin akerianut na apak naepol, ekot engarenok aitopolor einono lo aisisia ka apol.","Azi ngaza ewu andruri ma alea ojata mbeleru ri ma alea, eri orodriru amuti eyini azi'ba eyi ma ezota 'bazu okporu. Aa'zu drile suzaru ewu ezu ma alea, le drice'ba eyi ma 'ba asi e'yo onita ni azini zota ni ri ma omgbo otuzu.","Omu bwire obu eby'emirimo biriyo nibihinduka munonga, niky'omugasho ebitongore kwebembeza entunguuka y'abakozi. Okutunga obusinguzi obwire buraingwa, abebembezi bashemereire kuta amaani omu kutunguura eby'obuhangwa by'okwega n'okukura."
5126,"In response to the growing demand for skilled labor, the Ugandan government has prioritized the development of educational programs. As part of this initiative, various districts have begun implementing technical and vocational training opportunities.","Mu kwanukula obwetaavu bw'abakozi abalina obukugu obweyongera, gavumenti ya Uganda ekulembezza enkulaakulana ya pulogulaamu z'ebyenjigiriza. Ng'omu ku kaweefube ono, disitulikiti ez'enjawulo zitandise okussa mu nkola emikisa gy'okutendekebwa mu by'emikono.","Macalo adwogi me mede pa miti pa lutic ma ludiro, gamente me Uganda oketo cwinygi tutwalle I dongo yub me kwan. Macalo but yub man, districts mapol gucako miyo pwonye me tic cing.","Kanu aitemokin eipud loka eswamak lu emisiaritos, abu apugan nako Uganda isingarenit aitopol ainapeta nuka asioman. Kwape ediopet koboro kalu, ageutu idisitriktan luipu aitegear aituutoorio na acoasinei.","E'yo 'bani lezu azi'ba ondua be 'diyi ma omgbo tuzu ri ma e'yosi, gamete Uganda niri 'ba e'yo otita onita ni 'diyi ma ezota okporu. Otita 'di ma azi ru, distrikiti ndundu eyi e'do imbata afa edele drisi azini afa edele drisi 'diyi ma dria 'diyi 'ye 'bo.","Ahabw'okwenda kw'abakozi abakugu kweyongyeire,gavumenti ya Uganda eteire omutima aha nteekateeka y'eby'obwegyese. Omu nteekateeka egi, disiturikiti ezitarikushushana zitandikire kutandikaho emyoga y'eby'emikono n'eby'emikono."
5127,"Research has shown that certain social practices can significantly impact public health outcomes. One such practice, polygamy, has been linked to various health risks within communities.","Okunoonyereza kulaga nti enkola ezimu zisobola okukosa ennyo ebyobulamu by'abantu. Ekimu ku bikolwa ng'ebyo, okuwasa abakazi abangi, kikwataganye n'obulabe bw'ebyobulamu obw'enjawulo mu bitundu.","Kwed onyuto ni jami mogo ma dano timo twero kelo adwogi marac i kom yotkom pa lwak. Tim acel ma kit meno, bedo ki mon mapol, kubbe ki peko me yot kom I kabedo mapatpat.","Itodunit aingic ebe icie iponesio luka itunga epedorete aitolitol angaleu naka itunga. Adiopet kotoma aswamisio kangun, angor nuipu, ejai arucokina keda atiokisio nu angaleu kotunga.","E'yo eti ondaza ece kini e'yo azi 'bani 'ye o'bi eyi ma eselea 'diyi eco e'yo rua ala ni 'diyi oja ra. Yeta 'dile 'diyi ma azi, oku eyi 'duzu karakara ri, e'bi ovu ecizaru e'yo rua ala ni ndundu 'diyi pie ongulumu eyi ma alea.","Okucondooza kworeka ngu ebikorwa ebimwe nibibaasa kukora kihango aha magara g'abantu. Ekikorwa kimwe nk'ekyo, okushwera abakazi baingi, kikwataniise n'oburemeezi bw'eby'amagara omu bantu."
5128,"In today's society, young people often engage in casual relationships and explore their sexuality more freely than previous generations. This behavior can lead to increased risks associated with sexually transmitted infections.","Mu bantu b'ennaku zino, abavubuka batera okwenyigira mu mukwano n'okunoonyereza ku kwegatta kwabwe mu ddembe okusinga emirembe egyayita. Enneeyisa eno esobola okwongera ku bulabe obukwatagana n'endwadde z'ekikaba.","I kabedo me kwo pa dano me kareni, bulu ipol kare gimaro bedo ki lurem matino-tino dok gi kwedo lok kom butu imit gi labongo lageng mapol ka iporo ki yalwak macon. Tim man twero medo gum me nongo two ma aa ki i butu imit.","Kotoma atutubet naka lolo, etapit atumunak ajaut keda eidicane loatitai kosodete aingic aelo kec kopone kaloajokan adepar lukolo. Epedori iponesio lu ayangaun atiokisio nuipu nu ikamanara keda adekasinei nu aelo.","Ongulumu ewu andruri ma alea, 'ba oderu 'diyi tutuni eyi 'ba e'yo ali o'baza ni 'diyi ma alea dika eyi e'yo ali o'baza ni 'diyi ma ale andri pirini aga 'ba ewu drio 'diyi ra. Adriza 'di eco fe e'yo azo esule ali o'baza si 'diyi ma omgbo ni tuzu ra.","Omu bantu b'erizooba, eminyeeto neekira kwejumba omubikwatiraine n'okuteerana n'okushwijuma ebikwatiraine n'okuteerana n'obugabe kukira abantu aba ira. Enkora egi neebaasa kwongyera akabi k'okukwatwa oburwaire oburikuruga omu kuteerana."
5129,"Many young people feel invincible and underestimate the risks associated with sexual activity. As a result, they often make impulsive decisions regarding their sexual health.","Abavubuka bangi bawulira nga tebasobola kuwangulwa era banyooma akabi akali mu kwegatta. N'ekivuddemu, batera okusalawo mu bwangu ku bikwata ku bulamu bwabwe obw'okwegatta.","Bulu mapol giwinyo ni pe kitwero loyogi dok gi cayo rac pa tim me butu imit. Macalo adwogi ne, pol kare gimoko tamgi atura I kom yotkom gi me butu imit.","Eomitos atumunak luipu ebe mam epedorio aitelekaar kesi ido mam ejenete atiokisio nuelomunete kotoma aelo. Kanuka ngun, etapit kesi aiswamaun aseununeta nuikamunitos angaleukec naka aelo.","Ba ode karakara eyi ega kini 'ba econi eyi nde ku dika eyi e'da e'yo onzi eyi ecipi ali o'baza be 'diyi ma dria ku. E'yo 'disi, eyi tutuni peta eyi 'du e'yo eyi ma rua alata e'yo ali o'baza niri ma dria 'diyi ma dria.","Eminyeeto emingi neehurira etarikubaasa kusingurwa kandi etarikufayo aha kabi akarikuruga omu by'okuteerana. N'ekyarugiremu, nibakira kusharaho ahonaaho ebirikukwata aha magara gaabo ag'okuteerana."
5131,Health officials are growing increasingly concerned about the rising trend in disease transmission among young people. Recent reports indicate a troubling spike in cases within this demographic.,Abakungu b'ebyobulamu beeyongedde okweraliikirira olw'omuze gw'okusaasaana kw'endwadde mu bavubuka ogweyongera. Lipoota ezifulumizibwa gye buvuddeko ziraga nti omuwendo gw'abantu abakwatibwa obulwadde buno gweyongedde nnyo.,Lutic yoto kom tye ka medde ki bedo ki lworo I kom nyaa pa two I kin bulu. Adwogi tic ma otimme cokcok-ki nyutu ni wel dano matye ki two eni tye ka medde tutwal.,Iyalongongosi eswamak luka angaleu kanu aiyatakin naka awea naka adekasinei kanejaas atumunak. Itodunitos iripotan lu atuboros ebe eyatakinos noi adekasinei nuka itunga kalu.,Azi'ba arojo ni 'diyi curu'do asi otiza be e'yo azo eyi ma ereta ni tupi 'ba ode eyi ma eselea ri ma dria. O'duko efupi o'diru 'diyi ece kini kalafe 'ba 'dayi ma kalafe tu ra.,Abakuru omu by'amagara beeyongyeire kwerarikirira ahabw'oburwaire obweyongyeire omu minyeeto. Ripoota eziherize kukorwa nizooreka okweyongyera kw'abarwaire omu bantu aba.
5132,Education on sexual health is crucial for young people as they navigate relationships and make decisions about their bodies. One important aspect of this education is understanding the risks associated with sexually transmitted infections.,Okusomesebwa ku byobulamu ku by'okwegatta kwa mugaso nnyo eri abavubuka nga batambuza omukwano n'okusalawo ku mibiri gyabwe. Ekimu ku bintu ebikulu mu kusomesa kuno kwe kutegeera akabi akali mu ndwadde z'obukaba.,Pwonye i kom yotkom me butu imit obedo gin ma pire tek tutwal pi bulu ka gitye ka yenyo yo me bedo ki lurem ki moko tam i kom komgi. Gin acel ma pire tek tutwal I pwony man obedo niang rac pa two ma kobo i yo me butu imit.,Asioman nuikamunitos angaleu naka aelo erai ibore yenepol noi kanejaas atumunak kapak kana aidar eidicane loajokan keda aitolomun aseununeta nuikamunitos akuanakec. Adiopet koboro luepolok lu aisisianakino na ngesi amisiikin atiokisio nu ikamanara keda adekasinei nu ikopas aelo.,Imbata e'yo ali o'baza niri ma dria ri eri orodriru 'ba ode eyini geri eyini aa'zu eyi ma eselea ri ma alea azini e'yo eyi pezu eyi ma rua ri ma dria. E'yo azi orodriru onita 'di ma alea ri eri e'yo onzi eyi ecipi azo esule ali o'baza si 'diyi pie 'diyi ma dria 'diyi vazu.,"Obwegyese aha magara g'okuteerana n'obw'omugasho munonga aha minyeeto, baaba bari omu bushwere n'okusharaho ebirikukwata aha mibiri yaabo. Ekikuru omu kwegyesa oku n'okumanya akabi akari omu kukwatwa endwara ezirikuruga omu kuteerana."
5133,"Regular health assessments are essential for maintaining overall well-being. By staying proactive about our health, we can catch potential issues early on.","Okukeberebwa kw'ebyobulamu okwa bulijjo kwa mugaso mu kukuuma obulamu obulungi okutwalira awamu. Bwe tubeera obulindaala ku byobulamu bwaffe, tusobola okuzuula ebizibu ebiyinza okubaawo nga bukyali.","Pimo yot kom kare ki kare pire tek tutwal pi gwoko yot kom. Ka wabedo ma wangwa twolo i kom yotkom wa, watwero nongo peko ma twero bino con.","Aanyanar adekasinei duc ejok kanu aidar aijar najokan. Kowai lo apodokinit nuka angaleu wok, ipedori oni ajenun atiokisio sek.","Rua andrita sa'wa driasi ri eri orodriru aa'ta muke ri ma tambazu. Aa'ta okporu ama ma rua ala ma dria risi, ama eco e'yo onzi ecopi i 'yepi ra 'diyi esu drioru ra.","Okukyebera amagara buri kaire n'eky'omugasho ahabw'okurinda amagara marungi. Twakora kyona ekirikubaasika aha magara gaitu, nitubaasa kumanya oburemeezi bukiri kare."
5134,"In response to the rising number of health concerns in the community, local authorities have prioritized public health initiatives. As part of these efforts, the health officers have extended testing and counselling services to the people.","Mu kwanukula omuwendo gw'ebyobulamu ogweyongera mu kitundu, ab'obuyinza ku byalo bakulembezza enteekateeka z'ebyobulamu mu bantu. Ng'omu ku kaweefube ono, abasawo batumbudde empeereza y'okukebera n'okubudaabuda eri abantu.","Macalo adwogi me medde pa wel dano matye ki peko me yot kom I kabedo gi, lutela me tedero guketo cwiny gi I kom yub me yot kom. Macalo but tic man, lutic me yot kom gumiyo kony me pim ki miyo tam bot lwak.","Kanu aitemokin enaaba loepol loka adekasinei kotoma atutubet, apotu apedorosio nuka atutubet isingarenitos nuka angaleu naka itunga. Kwape ediope kotoma aswamisio nu, eyatakisi eswamak luka angaleu ainwakio ka aicorio nejaas itunga.","E'yo ewaru e'yo alata ni 'diyi ma kalafe ni tuzu ongulumu eyi ma alea risi, drice'ba angu ndundu eyi ma alea 'diyi 'ba e'yo alata ni 'diyi okporu. Okpo 'diyi ma azi ru, azi'ba arojo ni 'diyi edri azakoma o'biza azini asi omiza ni 'diyi o'bi eyidri ra.","Ahabw'oburemeezi bw'eby'amagara obweyongyeire omu bantu, ab'obushoborozi ahabyaro bateireho enteekateeka y'eby'amagara. Nk'ekicweka ky'amaani aga, ab'eby'amagara batwire obuheereza bw'okukyebera n'okuhuumuriza abantu."
5135,"Recent studies have shown a correlation between population density and the spread of infectious diseases. As a result, health officials are particularly concerned about urban environments.","Okunoonyereza okwakakolebwa kulaga akakwate akaliwo wakati w'obungi bw'abantu n'okusaasaana kw'endwadde ezisiigibwa. N'ekivuddemu, abakungu b'ebyobulamu bafaayo nnyo ku bitundu by'omu bibuga.","Kwed ma otime cokcok-ki onyuto wat ikin wel dano mapol ki nya pa two ma kobo oyot-oyot. Macalo adwogi ne, lutic me yot kom tye ki lworo tutwalle I kom kabedo matye I boma madongo.","Aingic napac itodunit eidicane loejai kiding enaba lo itunga keda awea na adekasinei nu ikopas. Kanuka ngun, epodokitos eswamak luka angaleu noi nuikamunitos aiboisio nuka itaunin.","E'yo eti ondaza o'diru 'diyi ece ti ecita 'ba eyi ma kalafe ma omgbo ma eselea azo eyi erepi 'diyi ma ereta be ci. E'yo 'disi, azi'ba arojo ni 'diyi asi 'ba angu tawuni ru 'diyi ma dria.","Okucondooza okuhweireho kworeka okukwatanisa ahagati y'abantu baingi n'okujanjaara kw'endwara ezirikuturira. N'ekyarugiremu, abakuru omu by'amagara niberarikirira munonga ebyaro."
5136,"In light of the rising rates of sexually transmitted infections and unintended pregnancies, it is crucial for the community to take proactive measures. One effective strategy to promote sexual health and safety is to ensure easy access to contraceptives.","Okusinziira ku kweyongera kw'omuwendo gw'abantu abakwatibwa endwadde z'obukaba n'okufuna embuto eziteetagisibwa, kyetaagisa nnyo abantu mu kitundu okubaako kye bakolawo. Engeri emu ennungi ey'okutumbula obulamu n'obukuumi mu by'okwegatta kwe kulaba nga kyangu okufuna eddagala eriziyiza okuzaala.","Ma lubbe ki medde pa two ma aa ki butu imit ki yacu ma pe kimito, pire tek tutwal ni lwak omyero gutim gin mo. Yoo acel maber me tyelo kor yotkom me butu imit en aye me neno ni yoo me lago nywal obedo yot.","Kanu aiyatakin na adekasinei nu aelo ka apotu na mam ekotoi, ejok itunga aswam nu ekot. Adiopet ewai lo iswamai ejok kanu aitopolor angaleu naka aelo nes aitapatan adumunun ikee lu itikitikere aur.","E'yo azo esule ali o'baza si 'diyi ma omgbo tuzu tualu okporovu 'bani lelerile ku 'diyi pie ri ma e'yosi, eri orodriru ongulumu eyini e'yo eyi 'yezu okporu. Geri azi orodriru 'bani ecozu e'yo ali o'baza niri otuzu ri eri geri 'bani ecozu aro anzi eyi ma esele cozu 'diyi esuzu ewakokoru ri'I.","Ahabw'omuhendo gw'abantu abarikukwatwa oburwaire kuruga omu by'okuteerana hamwe n'okutwara enda, ni kikuru abantu kukora kyona ekirikwetengyesa. Omuringo gumwe murungi gw'okutunguura eby'amagara g'okuteerana n'okworobera okuteerana n'okworobera okutunga emibazi y'okuzibira okuzaara."
