id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
11,"With the increasing demand for sustainable farming practices, I needed a reliable source for agricultural advice. Fortunately, mobile technology has made accessing vital information much easier.","Olw'obwetaavu obweyongera obw'ennima ey'obuwangaazi, nnali nneetaaga ensibuko eyeesigika ey'amagezi ku byobulimi. Ekirungi tekinologiya w'oku ssimu ayanguyizza nnyo okufuna obubaka obukulu.","Kit ma miti me pur tye ka medde ameda, onongo amito kabedo ma atwero nongo iye tam me pur. Ki gum maber, tet manyen me cim oweko nongo ngec ma pire tek odoko yot tutwal.","Keda eipud loepol noi loka akoru, akoto eong aiboisit na emunoi eong aicoreta nuka akoru. Arereng najokan, einakinit etatai loakwana adumunun akiro nuepolok noi.","E'yo 'bani lezu 'ba amvu 'yapi sa'wa driasi 'diyi ma dria ri si, le ma ma esu geri 'bani ecozu asi 'bazu e'yo amvu 'yazu 'diyi ma dria ra. Drilebaru, tekenologia simu dria ri fe o'dukoti orodriru 'diyi esuzu eca ewakokoru.","Ahabw'okweyongyera kw'eby'obuhingi n'oburiisa, nkaba ninyetenga oburugo bw'obuhingi n'oburiisa oburikwesigwa. Eky'omugisha murungi, tekinorogye y'eby'empurizagana eyorobiise munonga okutunga amakuru g'omugasho."
12,"While planning a tropical-themed dinner party, I realized I wanted to incorporate some exotic flavors. As a result, I found myself searching for passion fruit information.","Nga nteekateeka akabaga k'ekyeggulo akalina omulamwa gw'ebitundu eby'obutiti, nakitegedde nti njagala kuyingizaamu obuwoomi obwenjawulo. N'ekyavaamu, nneesanga nga nnoonya obubaka obukwata ku bibala ebiyitibwa passion fruit.","Ikare ma atye kayubu yub me kwero cam me otyeno ma kilwongo ni tropical-themed-dinner party, aniang ni amito medo jami matye ki moc cam mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat mapat-pat Macalo adwogi ne, anongo ni atye ka yenyo ngec i kom nyig yat ma kilwongo ni passion fruit.","Neautar eong aitemonokin epucit loka inyamat lukabong, abu eong ajen ebe akoto eong aipikakin iponesio luitegelikina. Kanuka ngun, abu eong adum eong aimo akiro nuikamunitos araito.","Sawa 'bani otuta 'yeria e'yo ondresi angu ndundu eyini aa'zu 'diyi ma dria, ma esu ra kini le ma ma 'ba nyaka wura ndundu 'diyi ma alea indi. E'yo 'disi, ma isu ma ma ngulupi e'yo nda e'yo pati efi ma dria 'diyi ma dria.","Obu naabaire nintebekanisa akabaga k'ekiro k'eby'obuhangwa, nkareeba ngu ninyenda kutaho ebirungo ebitarikushushana. N'ekyarugiremu, nkeshanga ninsherura amakuru agarikukwata aha bijuma."
13,"To ensure that farmers can make informed decisions about their crops, it is essential to provide them with relevant market data. Access to this information will help them understand pricing trends and demand for bananas.","Okusobola okukakasa nti abalimi basobola okusalawo obulungi ku birime byabwe, kikulu nnyo okubawa obubaka obukwata ku katale. Okufuna obubaka buno kijja kubayamba okutegeera emiwendo gy'ebijanjaalo n'obwetaavu bwabyo.","Me neno ni lupur gumoko tam maber I kom cam gi, pire tek tutwal me mini gi ngec ma lubbe ki cuk. Nongo ngec man bikonyogi me niang wel labolo ki miti ne.","Kanu aanyun ebe epedorete akoriok aiswamaun aseununeta nuikamunitos iraanakec, ejokuna aijaikin kes akiro nuikamunitos esokoni. Adumunun akiro nu ingarakini kesi amisiikin itiaisinei lu etaget keda eipuda lo etaget.","Lezu 'ba amvu 'yapi 'diyi ma ni ra kini eyi eco peta kililiru 'du ori eyivile 'diyi ma dria ra, eri orodriru eyidri e'yo cuu ni 'diyi fezu. O'duko 'di esuzu ri ni nga eyi ma aza ko aje a'bua eyini 'diyi ma dria azini afa eyini lele a'bua eyini 'diyi ma dria 'diyi vazu.","Okuhamya ngu abahingi nibabaasa kucwamu kurungi aha bikwatiraine n'ebihingirwe byabo, n'eky'omugasho kubaheereza amakuru agarikukwata aha katare. Okubona amakuru aga nikiija kubahwera kwetegyereza emihendo y'ebitookye hamwe n'obwetaavu bwabyo."
14,"To ensure a successful harvest, farmers must select high-quality seedlings that can thrive in their local conditions. Access to reliable sources of information about reputable seedling suppliers is crucial for making informed decisions.","Okusobola okukakasa amakungula amalungi, abalimi balina okulonda endokwa ez'omutindo ogwa waggulu ezisobola okukula obulungi mu mbeera zaabwe. Okufuna ensibuko z'amawulire ezesigika ku batunda ensigo ez'ettutumu kikulu nnyo mu kukola okusalawo okulungi.","Me neno ni kac tye maber, lupur omyero guyer kodi ma rwom gi malo dok twero dongo maber I kabedo gi. Bedo ki yoo me nongo ngec ma genne I kom lucat kodi matye ki nying maber pire tek tutwal I moko tam matye ki ngec matut.","Kanu awanyun ebe ekoriete akoriok ejok, ekot akoriok aseun ikito luejokuka luepedorete apolo kotoma ojautene kec. Adumunun aiboisio nu itigogongoritai nuikamunitos agwelanarak ikinyom lu ejokuka erai ibore yenepol noi kanu aitolomun aseununeta nuajokak.","ꞋBani ani ꞌba amvu ꞌyazu kililiru, le ꞌba amvu ꞌyaꞌba ꞌdiyi ma pe ori wura onyiru ꞌbani ecozu zozu kililiru angu yini ma alia ꞌdiyi ma alia ꞌdiyi. Geri 'bani ecozu o'duko esuzu 'ba ori ozipi kililiru 'diyi ma dria ri eri orodriru e'yo 'duzu kililiru.","Okuhamya ngu basharuura kurungi, abahingi bashemereire kuronda embibo z'omutindo gw'ahaiguru, ezirikubaasa kukurira omu mbeera zaabo. Okutunga oburugo bw'amahurire oburikwesigwa oburikukwata ahari abo abarikuguza embibo n'eky'omugasho munonga omu kucwamu kurungi."
15,Farmers in the region often seek reliable sources for their agricultural needs. They rely on local vendors to provide essential supplies for successful crop production.,Abalimi mu kitundu batera okunoonya ensibuko eyeesigika ey'ebyetaago byabwe eby'obulimi. Beesigama ku batembeeyi b'omu kitundu okubawa ebintu ebikozesebwa mu kulima obulungi.,Lupur ma ikabedo eni ipol kare giyenyo kama gi twero nongo iye jami ma mite pi pur gi. Gi jenge I kom lucat me tedero me miyo jami ma mite pi pito cam maber.,Etapit akoriok lu atutubet aimo iponesio luabeit luka aitodolikin iboro lu akoru kec. Emunokina kesi agwelanarak luka atutubet kanu ainakin kesi iboro lu itwasamao kanu akoru iraan lu ejokuka.,Ba ori ezo'ba angu 'da ma alea 'diyi tutuni geri 'bani ecozu eyi ma agirikica ma tambazu 'diyi nda. Yi yi ati 'ba afa ozipi angu 'da ma alea ogogo 'diyi ma dria afa orodriru 'diyi fezu ori eyi ma ezota drile suzaru.,"Abahingi n'abariisa b'omu kyanga, nibakira kuronda oburugo oburikwesigwa bw'ebintu ebibarikwetenga omu by'obuhingi n'oburiisa. Nibeesiga abashubuzi b'omwihanga, okubaheereza ebintu by'omugasho omu kuhinga kwabo."
16,Many rural communities rely on radio broadcasts for essential agricultural knowledge. These programs play a crucial role in educating farmers about best practices and resources available to them.,Abantu b'omu byalo bangi beesigama ku leediyo okufuna amagezi agakwata ku bulimi n'obulunzi. Pulogulaamu zino zikola omulimu munene mu kusomesa abalimi ku nkola ennungi n'ebikozesebwa ebiriwo gye bali.,Dano mapol ma icaro gijenge I kom redio pi nongo ngec mapigi tego I kom pur. Yub magi konyo totwal me pwonyo lupur i kom yoo me tic maber ki jami ma gitye kwede.,Itunga luipu lukocaloi itwasamaete iredion kanu adumun acoa na akoru. Iswamaete ainapeta nu aswam naepol noi kanu aisisianakin akoriok nuikamunitos iponesio luajokak ka iboro lu ejaas kesi.,Ongulumu karakara angu caluru 'diyi ma alea 'diyi yi ati e'yo radio ni 'diyi ma dria onita orodriru agirikica ma dria 'diyi esuzu. Otita 'diyi azi okporu nga imbata fezu 'ba amvu 'ya'ba 'diyi dri geri onyiru 'diyi ma dria azini afa yini 'diyi ma dria.,Abantu b'omubyaro nibegamira aha reediyo kutunga obwengye bw'eby'obuhingi n'oburiisa. Puroguraamu ezi nizikora omurimo gw'amaani omu kwegyesa abahingi n'abariisa emiringo nungi y'okukoresa hamwe n'ebintu ebirikuba biriho.
17,"Farmers in the region are looking for resilient crops that can thrive in local conditions. One promising option is cassava, known for its adaptability and nutritional value.","Abalimi mu kitundu banoonya ebirime ebigumira embeera ebiyinza okukula obulungi mu mbeera y'ekitundu. Ekimu ku biyinza okukozesebwa ye muwogo, ogumanyiddwa olw'obwangu bwagwo n'omugaso gwagwo mu by'endya.","Lupur me twok piny eni gitye ka yenyo kodi ma tek ma twero dongo maber i kabedo gi. Yo acel maber tutwal obedo gwana, ma oywek tutwal pi ber pa cam ma en tye kwede.","Eutasi akoriok luka atutubet aimo ikorion luepedorete aitojokaar ejautene lo akwap. Idiopebore yenepedori aswam ngun ngesi emuogo, ejenara noi kanu aijulanakineta ke keda ajokis naka inyamat.","Ba amvu 'ya'ba angu 'da ma alea 'diyi ori okporu ecopi zozu kililiru e'yo angu 'da ma alea 'diyi ma alea ra 'diyi nda. Afa 'bani eco 'ye kililiru 'diyi ma azi eri gbanda, 'bani nile e'yo erini aa'zu ewakokoru azini orodri erini afa nyakuni 'diyi ma alia 'diyisi.","Abahingi n'abariisa omu kyanga nibaronda ebihingirwe ebirikubaasa kukurira embeera y'eihanga. Enkora emwe n'eya muhogo, erikumanywa ahabw'okukoragana n'embeera nungi hamwe n'omugasho gw'eby'okurya."
18,Timely access to agricultural data is crucial for effective farm management. Early warnings about potential disease threats can significantly impact crop yields and overall farm productivity.,Okufuna amawulire agakwata ku byobulimi mu budde kikulu nnyo mu kuddukanya obulungi ffaamu. Okulabulwa nga bukyali ku ndwadde ezisobola okutiisa biyinza okukosa ennyo amakungula g'ebirime n'ebirime okutwalira awamu.,Nongo ngec ikit me pur ikare ki kome pire tek tutwal pi doro tic me pur maber. Ciko dano con i kom peko me two twero kelo adwoki marac i kom kac ki jami apita.,Adumunun akiro nuka akoru kotoma apak erai ibore yenepol noi kanu eyaitene loajokan loka akor. Ikwenyaritai sek nuikamunitos adekasinei nuepedorete aitukurian iraan keda aswam na akoru.,O'duko agirikica ma dria 'diyi esuzu sa'wa dria ri eri orodriru amvu 'yaza kililiru ri ni. O'duko bile ndu liza e'yo azo ecopi ori fepi ra 'diyi ma dria ri eco orodri ori ezoza ni azini afa ofule amvu 'diyi ma dria ri oja ra.,"Okutunga amakuru agarikukwata ahaby'obuhingi n'oburiisa omu bwire, n'eky'omugasho ahabw'okureeberera e faamu kurungi. Okuhaburwa bukiri kare aha ndwara ezirikubaasa kutiinisa, nikibaasa kurabanisamu munonga amasharuura g'ebihingirwe hamwe n'ebirikuruga omu faamu."
19,Effective management of crops is crucial for maximizing yield and ensuring sustainability. One key aspect of this management is understanding and mitigating the impact of plant diseases.,Okukwasaganya obulungi ebirime kya mugaso nnyo mu kwongera ku makungula n'okukakasa obuwangaazi. Ekimu ku bintu ebikulu mu nzirukanya eno kwe kutegeera n'okukendeeza ku buzibu bw'endwadde z'ebirime.,Gwoko cam maber obedo gin ma pire tek tutwal me medo kac ki dongo pa cam. Gin acel ma pire tek ma omyero kitim en aye niang ki gengo peko ma two jami apita kelo.,Aidar iraan ejok ejok erai ibore yenepol noi kanu aiyatakin esakan keda aitojokar ejautene lo akoru. Adiopet koboro lu epol ajokis lu eyaitene lo ngesi amisiikin ka aitikitik atiokisio nuka adekasinei nu iraan.,E'yo ori eyi ma tambazu kililiru ri eri orodriru afa ofule 'diyi ma omgbo otuzu azini eyini aa'zu ewu drialeri ma alea. E'yo azi okporu e'yo 'di ma aza kozu ri eri vata azini e'yo azo ori eyini 'diyi ni 'diyi ma omgbo esizu.,"Okureeberera kurungi ebihingirwe n'eky'omugasho munonga, okureeba ngu eby'ebihingirwe bigumireho. Ekikuru omu kukora eki n'okwetegyereza n'okukyendeeza aha kabi k'endwara z'ebihingirwe."
20,"In an effort to improve crop yields and quality, a local agricultural extension program has been established. As part of this initiative, experts gather to share their knowledge with the community.","Mu kaweefube w'okutumbula amakungula n'omutindo gw'ebirime, enteekateeka y'okugaziya ebyobulimi mu kitundu etandikiddwawo. Ng'omu ku kaweefube ono, abakugu bakungaana okugabana amagezi gaabwe n'abantu.","I tute me medo rwom me kac ki rwom me cam, yub me medo rwom me pur I tedero kiketo. Macalo but yub man, ludiro gure me nywako ngec gi ki lwak.","Kanu aitojokar eswamae loka iraan keda adoketait, etolomun ainapeta nuka akoru. Kwape ediopet koboro kalu, iriamununete ipirioitin aimor acoa kec keda itunga.","Okpo 'bani 'ba ori efiza ma omgbo otuzu, 'ba e'do otita agirikica ma omgbo otuzu angu 'da ma alea. Otita 'di ma azi ru, 'ba nita be angiri 'diyi tra yi ma ondua awazu o'bi yi be.","Omu kaweefube w'okutunguura amasharuura n'omutindo gw'ebihingirwe, enteekateeka y'okutunguura eby'obuhingi n'oburiisa omwihanga eteirweho. Nk'ekicweka ky'ekigyendererwa eki, abakugu nibeeteerana okugabana okumanya kwabo n'abantu."
21,"In today's unpredictable climate, agricultural success heavily relies on accurate forecasting. As a result, many farmers are seeking expert guidance on weather patterns to optimize their planting and harvesting schedules.","Mu mbeera y'obudde ey'ennaku zino etategeerekeka, obuwanguzi mu byobulimi businziira nnyo ku kuteebereza okutuufu. N'ekivuddemu, abalimi bangi banoonya okulambikibwa abakugu ku mbeera y'obudde okusobola okulongoosa enteekateeka zaabwe ez'okusimba n'okukungula.","I kare man ma dano pe ngeyo ngo matye ka time, loc me pur jenge tutwalle I kom byek ma tye kakare. Macalo adwogi ne, lupur mapol tye ka yenyo kony ki bot ludiro I kom kit ma piny bedo kwede me yubu yub me pur ki kac gi.","Kotoma ojautene lo mam ejena, akerianut naka akoru esipokinitai kotoma aomisio nuajokak. Kanuka ngun, eutasi akoriok luipu aimo aicoreta nuka ipirioitin kanuikamunitos ekuse ka etepe.","Angu ewu andruri ma alea e'yo 'bani nile ku 'diyi ma alea, agirikica ma drile suza ni asi'ba e'yo 'bani ega kililiru 'diyi ma dria. E'yo 'disi, 'ba amvu 'ya'ba 'diyi karakara eyi imbata nda 'ba onita be angiri 'diyi vu geri angu mile ni 'diyi ma dria eyini ani sazu azini okuzu sa'wa muke ri ma alea.","Omu mbeera y'obwire egi etarikwetegyerezibwa, obusinguzi omu by'obuhingi n'oburiisa nibwegamira munonga aha kuteebereza okuhikire. N'ekyarugiremu, abahingi baingi nibasherura obuhabuzi kuruga omu bakugu aha mbeera y'obwire, kugira ngu babaase kuhinga n'okusharuura kurungi."
