id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
622,I've been thinking a lot about my career lately. Have you given any thought to your future plans?,Mbadde ndowooza nnyo ku mulimu gwange ennaku zino.,Abedo ka tam tutwal I kom ticca I kare-ni.,Auta eong aomoom noi nuikamunitos aswamuka apakio nu.,Ma ebi e'yo ega e'yo ma vile azi ma dria saaru.,Ntwire ninteekateeka munonga aha murimo gwangye ebiro ebi.
623,"In order to promote a healthy work environment and support employee well-being, the company has established a comprehensive benefits policy. This policy includes various provisions to ensure that employees can take care of their health without financial strain.","Okusobola okutumbula embeera y'emirimu ennungi n'okutumbula obulamu bw'abakozi, kkampuni etaddewo enkola y'obuyambi. Enkola eno erimu ebiragiro eby'enjawulo okukakasa nti abakozi basobola okulabirira obulamu bwabwe awatali kunyigirizibwa mu by'ensimbi.","Me ilo malo rwom me kwo ki ber bedo pa lutic, dul ne okatti ki cik me nongo kony. Cik man tye ki jami mapol me neno ni lutic gwoko yot komgi labongo peko me lim.","Kanu aitopolor eswamae loajokan ka aigang eswamak, etolomu ekampuni ainapeta nuikamunitos ameda. Ejaasi ainapeta ngun keda iboro luegelegela kanu awanyun ebe epedorete eswamak aidar angaleukec komam itereikina keda ikapun.","Azi'ba eyi ma aa'ta muke ri otuzu tualu azi'ba eyi ma aa'ta muke ri pie, amuti 'da e'do azita orodri fezu 'diyi ma dria dria. Azita 'di ma alia e'yo ndundu 'diyi lezu nezu ra kini azi'ba eyi eco eyi ma rua ala ma ta mba e'yo robia ni 'diyi kokoru.","Kubaasa kureetaho embeera nungi aha mirimo hamwe n'okureeberera abakozi, kampuni etandikireho ebiragiro by'emigasho. Enkora egi erimu ebiragiro bitari bimwe na bimwe okureeba ngu abakozi babaasa kureeberera amagara gaabo bataine buremeezi bw'esente."
624,"As workplace policies continue to evolve, it's essential for both parties to understand their rights and responsibilities regarding time off. Open communication can help clarify expectations and foster a supportive work environment.","Nga enkola y'emirimu egenda mu maaso okukyuka, kya mugaso eri enjuyi zombi okutegeera eddembe n'obuvunaanyizibwa bwazo ku bikwata ku budde bw'okuwummula. Empuliziganya ennambulukufu esobola okuyamba okulambika ebisuubirwa n'okutumbula embeera y'emirimu ey'obuwagizi.","Kit ma cik me gang tic tye ka lokke kwede, pire tek tutwal pi dano weng me niang twero gi ki tic gi malube ki kare me yweyo. Lok ma ayaba twero konyo me niang ngo ma omyero itim ki bene kelo kuc i gang tic.","Kwape inyikokinitos ainapeta nuka aiboisio nuka aswam aijulanakin, ejokuna noi itunga kere amisikin apedorosiokec keda aswamukec nuikamunitos apak naka aiyengun. Einer loepukora ingarakini aitemokin aomisio ka aitolomun ejautene loajokan loka aswam.","Azita pari azini ma alia 'diyi ni mu drile yi ojazurisi, eri orodriru 'ba iri 'diyi ni yi ma drilemgbo azini azi yini sawa lizaruri ma dria 'diyi vazu. E'yo nzeza ngmboru ri eco azakoma fe e'yo 'bani ega eyi ma dria ri ma omgbo otuzu dika eri eco fe angu azi ngazu 'ba eyi atizu ri ma omgbo ni tuzu ra.","Nk'oku ebiragiro by'emirimo birikugumizamu nibihinduka, n'eky'omugasho abantu boona kwetegyereza obugabe bwabo n'obujunaanizibwa bwabo aha bikwatiraine n'obwiire bw'okuhuumura. Okugamba kurungi nikibaasa kuhwera omu kushoboorora ebirikuteekateekwaho n'okureetaho obusingye burungi aha mirimo."
625,"As tensions rise across the globe and uncertainty looms over our future, many are beginning to feel the weight of impending crises. The signs of unrest and instability are becoming increasingly hard to ignore.","Ng'obunkenke bweyongera okwetooloola ensi yonna n'obutali bukakafu ku biseera byaffe eby'omu maaso, bangi batandise okuwulira obuzito bw'ebizibu ebigenda okujja. Obubonero bw'obutabanguko n'obutali butebenkevu bweyongera okuba obuzibu okububuusa amaaso.","Kit ma telle tye ka medde I wilobo lung ki bedo ki akala-kala I kom anyim wa, dano mapol tye ka winyo peko matye kabino ni. Lanyut me lweny ki lweny tye ka doko tek tutwal me cayo ne.","Kwape iyata aiyalongong kotoma akwap kere keda amamus aijen nuikamunitos oingaren, eutasi itunga luipu apupokin ationis naebunit. Ijenuneta luka amumu keda amamus na ainapakina etionikinit apalunit.","Erita ako ni tuzu wudrikuru ma kalasi dria azini e'yo ama vile ewu drialeri ma dria 'diyi e'doria, 'ba karakara eyi e'do e'yo ewaru ecapi ewu drialeri ma alea 'diyi ma e'yo ega. Eceta e'yo ngiringiri ni azini e'yo ewaru ma alia 'diyi eca curu'do ewaru 'bani ani egazu ku.","Obu obunkenke burikweyongyera omunsi yoona hamwe n'obutegyendesereza oburikukwata aha biro byaitu by'omumaisho, baingi batandikire kwehurira oburemeezi bw'oburemeezi oburi haihi kubaho. Obubonero bw'obutabanguko n'obutabanguko bweyongyeire kugumira."
626,"In light of the ongoing pandemic and the extended restrictions, management held a meeting to discuss employee well-being. They emphasized the importance of taking time off to recharge during these challenging times.","Olw'ekirwadde bbunansi ekigenda mu maaso n'obukwakkulizo obwongezeddwayo, abaddukanya emirimu baatuuza olukiiko okukubaganya ebirowoozo ku mbeera y'abakozi. Baassa essira ku bukulu bw'okutwala akadde okuzzaamu amaanyi mu biseera bino ebizibu.","Pi peko me two korona matye kawot anyim kacel ki kigeng ma kimedo, ludito tic gubedo ki kacoke me nywako lok I kom kwo pa lutic. Guketo cwinygi tutwal I kom ber pa kwanyo kare me nongo kero I kare man me peko.","Katupitos adeka naka ekorona keda ikisila lu iyatakitai, abu eyaitene kitolomu airiamun kanu aitemitem nuikamunitos aijar naka eswamak. Apotu kesi kitogogongoto ajokis naka ayangar apak kanu aisiteteun kotoma apakio kanu nuetioko.","E'yo azo ongulumu karakara eyi ezapiri ni muzu drile azini e'yo 'bani 'ba eyi atrizu 'diyi ma dria, driceza 'da 'ye mitingi agbatara gbazu azi'ba eyi ma aa'ta muke ri ma dria. Eyi fe okpo orodri 'bani sa'wa 'duzu ava liza ma dria ecozu eyi ma okpo otuzu sa'wa e'yo ewaru 'diyi ma alea.","Ahabw'endwara ruranda nsi erikugyenda omu maisho hamwe n'ebiragiro ebirikwongyerwayo, abarikukurira ekitongore bakakora orukiiko kuhanuura aha magara g'abakozi. Bakashoboorora omugasho gw'okutwara akahuumuro kwombeka omu bwire obu obw'oburemeezi."
627,"When considering employee benefits, it is essential to establish clear guidelines for various types of leave. This ensures that both the employer and employee understand the expectations and responsibilities involved.","Mu kulowooza ku miganyulo gy'abakozi, kya mugaso okuteekawo ebiragiro ebitegeerekeka ku bika by'oluwummula eby'enjawulo. Kino kikakasa nti omukozesa n'omukozi bombi bategeera ebisuubirwa n'obuvunaanyizibwa obuzingirwamu.","Ka itye ka tamo I kom kony ma lutic nongo, pire tek tutwal me keto cik matye maleng I kom kwai yweyo mapat-pat. Man weko wegi tic ki lutic weng niang ngo ma mite ki ngo ma omyero gutim.","Arai iwomomoom nuikamunitos ameda naka eswamak, ejokuna aitolomun ainapeta nu ecai nuikamunitos iponesio luegelegela luka aiyeng. Einakini ngin aanyun ebe ejenete eswaman keda akeswam nu ekoto kesi keda nu ebeit kesi aswam.","Azi'ba eyini robia esuzu ri ma dria, eri orodriru azita kililiru 'diyi sizu lifu wura ndundu 'diyi ma dria. Diri ne ra kini ꞌba azi fepi azini ꞌba azi ngapi ꞌdiyi eꞌyo ꞌbani ega yi ma dria azini eꞌyo ꞌbani le yi ma ꞌye ꞌdiyi va.","Waaba nooteekateeka aha nshohoza y'abakozi, ni kikuru kutaho ebiragiro ebirikwetegyerezibwa aha bika by'akahuumuro ebitarikushushana. Eki nikihamya ngu omukozesa hamwe n'omukozi boona nibamanya ebirikuteekateekwaho n'obujunaanizibwa oburimu."
628,"In today's fast-paced work environment, maintaining employee morale and well-being is crucial for productivity. Therefore, companies must consider the impact of mandatory leave policies on their workforce.","Mu mbeera ya leero ey'emirimu ey'amangu, okukuuma empisa z'abakozi n'obulamu obulungi kikulu nnyo mu kukola obulungi emirimu. N'olw'ekyo, amakampuni galina okulowooza ku ngeri enkola y'okubawa oluwummula mu mirimu gy'ekosaamu abakozi baago.","I kare man ma tic tye ka time oyot-oyot tutwal, gwoko cwiny ki ber bedo pa lutic pire tek tutwal pi tic maber. Pi meno, dul mapat-pat omyero otam I kom adwoki pa cik me gengo tic I kom luticgi.","Kotoma ojautene loka aswam loka lolo, aidar eswamak ejok ka aijar ejok erai ibore yenepol noi kanu aswam ejok. Kanuka ngun, ekot ikampunin aomoom nuepedorete ainapeta nuka aiyengun mama ejaasi eswamak kec.","Azi ewu andruri ma alea, azi'ba eyi ma adriza kililiru ri ma tambaza eri orodriru azi ngazu. Ka'dini, le amuti eyi ma ega e'yo 'bani azi'ba eyini lifu 'duzu okpo alea ri ma 'yeta eyi ma dria ra.","Omu myanya y'emirimo ey'erizooba, okureeberera emicwe n'amagara marungi g'abakozi n'eky'omugasho munonga ahabw'okukora gye emirimo yaabo. N'ahabw'ekyo, kampuni zishemereire kuteekateeka aha mugasho gw'ebiragiro by'ekihuumuro aha bakozi baabo."
629,"To ensure smooth operations and adequate staffing, it is essential for employees to communicate their time off in advance. This policy helps the management plan accordingly and maintain productivity.","Okukakasa nti emirimu gitambula bulungi n'abakozi abamala, kya mugaso nnyo eri abakozi okutegeeza obudde bwabwe obw'okuwummula nga bukyali. Enkola eno eyamba abaddukanya emirimu okuteekateeka n'okukuuma ebivaamu.","Me neno ni tic tye maber ki lutic ma oromo, pire tek tutwal pi lutic me niango gi con i kom kare gi me yweyo. Cik man konyo ludito tic me yube pi tic gi wek tic owot maber.","Kanu awanyun ebe ejokuna aswam keda eswamak lu edolitos, ejokuna eswamak aitijenar apak kec na aiyengun sek. Ingarakinit ainapeta ngun eyaitene aitemonokin ka aidar aswam.","Azi ngaza kililiru azini azi'ba eyini aa'zu angiri, eri orodriru azi'ba eyini sa'wa eyini azi kuzu ri oluzu drioru. Azita 'di ni drice'ba eyi ma aza ko otita eyi 'yezu kililiru dika eyi ma orodri eyi ma ta mbazu.","Okureeba ngu emirimo neekora kurungi n'abakozi abarikumara, n'eky'omugasho abakozi kugamba obwire bwabo bw'okuhuumura bukiri kare. Enkora egi neehwera abarikukurira eby'obushubuzi kukora enteekateeka n'okurinda emirimo yaabo."
630,"In an effort to promote work-life balance, companies are implementing new policies regarding employee leave. These policies allow for greater flexibility in how leave is managed and taken.","Mu kaweefube w'okutumbula enzikiriziganya wakati w'emirimu n'obulamu, kampuni ziteeka mu nkola amateeka amapya agakwata ku luwummula lw'abakozi. Enkola zino zisobozesa okukyusakyusa mu ngeri oluwummula gye lukuumibwamu n'okutwalibwamu.","I tute gi me neno ni tic ki kwo gi tye marom, dul mapat-pat tye ka kati ki cik manyen ma mako yweyo pa lutic. Cik magi weko dano timo jami mapat-pat malube ki kit ma yweyo tiyo kwede ki kit me kwanyo yweyo.","Kanu aitigogong aswam keda aijar, eutasi ikampunin aitegear ainapeta nuitetiak nuikamunitos aiyeng naka eswamak. Ingarakinete ainapeta nu aijulakin epone lo itolosere aiyeng keda aiyengun.","Okpo 'bazu e'yo azi ni azini idri ni 'diyi ma esele cozu, amuti eyi azita o'diru 'diyi 'ba azi'ba eyini lifu esuzu ri ma dria. Azita 'diyi fe ojata angiri geri 'bani lifu 'duzu azini ayuzuri ma dria.","Omu kaweefube w'okureetaho oburinganiza omu mirimo n'amagara gaabo, kampuni ziriyo nizitandikaho ebiragiro ebisya ebirikukwata aha kihuumuro ky'abakozi. Ebiragiro ebi nibyoreka oburyo bw'okukoresa ekihuumuro n'okukitwara."
631,"After reviewing our budget and projected expenses, it has become clear that we are facing significant limitations. As a result, we are unable to pursue additional projects at this time.","Oluvannyuma lw'okwekenneenya embalirira yaffe n'ensaasaanya eteeberezebwa, kyeyoleka bulungi nti twolekaganye n'obuzibu obw'amaanyi. N'ekivuddemu, tetusobola kukola pulojekiti ndala mu kiseera kino.","Ingee ngiyo kor byek me lim ki byek me tic, nen atyer kamaleng ni watye ki peko mapol tutwal. Macalo adwogi ne, pe watwero timo tic mukene I kare-ni.","Akaulo naka airereor ebajet wok keda aitosom ikapun, ecai cut ebe itereikina oni keda atiokisio nuepolok. Kanuka ngun, mam oni ipedori aitolot ipurojektin ice kotoma apak kana.","E'yo ama vile otita ajeni 'diyi ma ale andrizu 'bori ma vutia, eri e'da kililiru kini ama e'yo ewaru 'diyi isu ra. E'yo 'disi, ama econi otita azi eyi 'ye sa'wa 'di ma alea ku.","Bwanyima y'okushwijuma embaririra yaitu hamwe n'enshohoza erikuteekateekwaho, nikyerekwa butunu ngu twine oburemeezi bw'amaani. N'ekyarugiremu, titurikubaasa kukora purogyekiti ezindi obwahati."
632,"As remote work becomes increasingly popular, many companies are reevaluating their policies. This shift has led to a more flexible approach to employee work environments.","Okukola okuva ewala bwe kweyongera okumanyika, amakampuni mangi gaddamu okwekenneenya enkola zaago. Enkyukakyuka eno ereeseewo enkyukakyuka mu ngeri abakozi gye bakolamu emirimu gyabwe.","Kit ma tic ki kama bor tye ka nyaa kwede, dul mapat-pat tye ka ngiyo kit ma tic gi tye ka wot kwede. Aloka-loka man okelo aloka-loka ikit ma lutic tiyo kwede.","Kwape ejenara noi aswam kokinga, eutasi ikampunin luipu airereor ainapeta kec. Eyangau aijulanakineta ngun aijulakin epone loiswamaere eswamak.","Azi ngaza angu zozu ri ni ecazu e'yo ru, amuti karakara eyi geri eyini azi ngazu 'diyi ma ale andri o'diru. Ojata 'di fe geri azi'ba eyini azi ngazu 'diyi ma omgbo ra.","Okukorera hare nikweyongyera kumanywa, kampuni nyingi ziriyo nizitereeza ebiragiro byazo. Empindahinduka egi ereesireho enkora nungi aha mirimo y'abakozi."
633,"In our company, we have implemented a flexible compensation structure to accommodate various job roles. This approach allows for different payment methods depending on the nature of the work performed.","Mu kkampuni yaffe, tutaddewo enkola y'okuliyirira abantu ku mirimu egy'enjawulo. Enkola eno ekkiriza engeri ez'enjawulo ez'okusasula okusinziira ku kika ky'omulimu ogukoleddwa.","I dul megwa, watye ki yub me culo dano pi tic mapat-pat mapat-pat mapat-pat. Yoo man weko kitwero culu pi tic mapat-pat malubbe ki kit tic ma kitimo.","Kokampunikosi, itolomutu sio ainapeta nuka atacio kanu aswamisinei nuegelegela. Ecamakinit epone lo loka aitac iponesio luegelegela kotupitete epone loka aswam.","Amuti amavileri ma alea, ama 'ba geri 'bani 'ba eyi ofezu azi ndundu eyi 'yezu. Geri 'di fe geri ofeta ndundu eyini ecozu azi 'bani 'ye 'diyi ma wura vusi.","Omu kitongore kyaitu, tutaireho enkora y'okushashura abantu omu mirimo etari emwe n'emwe. Enkora egi neebaasisa emiringo y'okushashura etarikushushana kurugiirira aha mirimo erikukorwa."
