id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
11073,"After extensive discussions and consultations with various stakeholders, the committee is now ready to finalize its recommendations. As the deadline approaches, members are eager to reach a consensus on the proposed changes.","Oluvannyuma lw'okukubaganya ebirowoozo n'okwebuuza ku bakwatibwako ab'enjawulo, akakiiko kati keetegefu okumaliriza ebiteeso byakyo. Nga nsalesale asembera, bammemba beesunga okutuuka ku nzikiriziganya ku nkyukakyuka eziteeseddwa.","Ingee nywako lok ki dano mapol, dul ne dong tye atera me tyeko tamgi. I kare ma nino me agiki tye cok, lumemba tye ki miti matek me winye I kom aloka-loka ma kimito kelo.","Akaulo naka aineranara keda itunga luegelegela, ekapakina kwana ekomiti angetakin aomisio ke. Neyapiete apaarasia nuka awasia, ekotosi imeban acamanar kanu aijulanakineta nuitemokinitai.","E'yo onzeza angiri azini e'yo oziza 'ba ambo ndundu eyi pie 'bori ma vutia, komiti 'da ngonde e'yo erini lele 'diyi dezu. O'du asizu ri ni ecazu ogogo, memba eyi avasi ti ecita ejizu ojata 'bani lele 'diyi ma dria.","Bwanyima y'okuhanuura munonga n'abantu baingi, akakiiko hati kateekateekire kumaririza ebiteiso byakako. Obwiire bw'ahamuheru ku burikuhika, abanyakibiina baine ekihika ky'okwikirizana aha mpindahinduka eziteirweho."
11074,"Due to the rapid development of luxury apartments in the area, many long-time inhabitants are facing eviction. As construction crews move in, the community is bracing for significant changes.","Olw'enkulaakulana ey'amangu ey'amayumba ag'ebbeeyi mu kitundu, abantu bangi abamaze ebbanga eddene mu kitundu boolekedde okusengulwa. Abakozi b'okuzimba bwe bayingira, abantu beetegekera enkyukakyuka ez'amaanyi.","Pi dongo pa odi me rwom mamalo tutwal I kabedo eni, dano mapol ma gubedo I kabedo eni pi kare malac gitye ki peko me ryemogi. I kare ma lutic me gedo tye ka donyo, lwak tye ka yubbe pi aloka-loka madongo.","Kanuka apol naka itogoi luibusiak noi kotoma aiboisit kangin, itunga luipu luejaasi keda apak naepol etereikina keda airenge. Kwape elomanarete adukok, eutasi itunga aitemonokin aijulanakineta nuepolok.","E'yo angu ezoma okposi angu 'da ma alea ri ma e'yosi, 'ba aa'pi angu 'da ma alea sa'wa ezu 'diyi ma alea 'diyi dri fu e'yo 'bani eyi ofuzu angu 'da ma alea risi. Ba afa si'ba 'diyi ni emuria, ongulumu eyi eyi otu ojata okporu 'diyi 'yezu.","Ahabw'okutunguuka kw'amaju g'ebbeeyi omu kyanga, abantu baingi abamazire obwire buraingwa omu kyanga ekyo, bariyo nibateganisibwa kubingwa. Abeby'okwombeka kubarikuza omu maisho, abantu nibeteekateekyera empinduka y'amaani."
11075,"Throughout history, many communities have faced the harsh reality of displacement. Economic pressures and urban development often lead to difficult decisions for residents.","Mu byafaayo byonna, ebitundu bingi bibadde byolekaganye n'embeera enzibu ey'okusengulwa. Obutabanguko mu by'enfuna n'enkulaakulana y'ebibuga bitera okuviirako abatuuze okusalawo mu ngeri enzibu.","I kare macon, kabedo mapol gunongo peko me kobo dano ki I kabedogi. Peko me can lim ki dongo lobo I boma ipol kare kelo moko tam matek tutwal ki lutedero.","Kotoma akiro nukolo kere, etereikina itunga luipu keda ationis naka aibwot. Atiokisio nuka ikapun keda apol naka itaunin eyangaununete aseununeta nuetioko kanejaas itunga.","E'yo ewu driori ma alea, ongulumu karakara eyi esu e'yo ewaru 'bani eyi ofuzu angu eyivile 'diyi ma alea risi. E'yo ewaru e'yo robia ni 'diyi ma dria tualu angu ezoma ni tawuni eyi ma alea ri pie ri ni fe 'ba aa'pi angu 'da ma alea 'diyini e'yo 'duzu ewaru.","Omu byafaayo byona, abantu baingi batungire oburemeezi bw'okuruga omu maka gaabo. Oburemeezi bw'eby'entaasya hamwe n'entunguuka y'endembo, nibireetera abatuuragye okusharamu kubi."
11076,"After much deliberation and discussion among the congregation, it has been decided that the current leadership will remain in place for the foreseeable future. This decision comes in light of the ongoing challenges facing the community.","Oluvannyuma lw'okuteesa ennyo n'okukubaganya ebirowoozo mu kibiina, kisaliddwawo nti obukulembeze obuliwo bujja kusigalawo mu biseera eby'omu maaso. Okusalawo kuno kuzze olw'okusoomoozebwa abantu kwe boolekaganye nakwo.","Ingee tam ki nywako lok mapol ikin lwak, kimoko tam ni tela matye kombedi bimedde anyim. Moko tam man obino malubbe ki peko matye kawot anyim ma lwak tye kanongo.","Akaulo naka aomisio nuipu ka aineranara kanejaas ikurisitayon, aponi koseunai ebe ebuni engarenone loakwana asalakin oicolong kanu oingaren. Ebuni aseunet ngin kanu atiokisio nu ejaas otunga.","E'yo egaza azini agbatara ma vutia, 'ba 'du e'yo kini driceza sawa 'disi ri nga ovu pari dria ewu drialeri ma alia. E'yo 'duza 'diri emu e'yo ewaru ongulumu 'da eyini esu 'diyi ma e'yosi.","Bwanyima y'okuteekateeka munonga n'okuhanuura omu kibiina, kikaikirizibwa ngu obwebembezi oburiho obwahati nibwija kugumaho omubiro bya nyensya. Encwamu egi neija ahabw'oburemeezi oburikugyenda omu maisho oburikushangwa abantu."
11077,"The project manager has outlined the tasks for the team. To ensure everything runs smoothly, he will supervise the activities.","Maneja wa pulojekiti alaze emirimu egirina okukolebwa ttiimu. Okukakasa nti buli kimu kitambula bulungi, ajja kulondoola emirimu.","Lador yub ne otito tic ma dul ne omyero gutim. Me neno ni jami weng owoto maber, en aye obi doro tic.","Abu eyaiton epurojekt itetem aswamisinei nuka etimu. Kanu awanyun ebe elosete iboro ejok, ebuni ngesi aimaniman aswamisinei.","Azi'ba otita 'da ma drilea ri ece azi amuti 'da ni 'diyi ra. E'yo dria ni acizu kililiru, eri nga e'yo 'yeta ni 'diyi ma pamvu one.","Manegya wa purogyekiti agambire tiimu emirimo ei bashemereire kukora. Okureeba ngu buri kimwe kigyenda gye, naija kureebuuza emirimo."
11078,"After careful consideration of the available evidence, the authorities have decided to close the case. As a result, the incidents will not be investigated.","Oluvannyuma lw'okwekenneenya n'obwegendereza obujulizi obuliwo, ab'obuyinza basazeewo okuggalawo omusango. N'ekivuddemu, ebibaddewo tebijja kunoonyerezebwako.","Ingee ngiyo ki diro caden matye, lutela gumoko tamgi me juko pido ne. Macalo adwogi ne, pe kibi kwedo ngo ma otimme.","Akaulo naka airereonor keda acoa ajenanut, aseutu apedorosio agolokin emusago ngol. Kanuka ngun, mam eponio aingic akiro ngun.","E'yo afa ecetaru 'diyi ma ale andrizu kililiru 'bori ma vutia, drice'ba eyi asi e'yo 'du kesi 'da ma ti opizu ci. E'yo 'disi, 'ba ngani e'yo 'da eyi ma eti onda ku.","Ahanyima y'okushwijuma n'obwegyendesereza obujurizi oburiho, ab'obushoborozi bashaziremu kukinga omushango. N'ekyarugiremu, ebyabaireho tibirikwija kucondoozibwa."
11079,"After reviewing the evidence and considering the circumstances, the judge decided to grant him the option of attending the proceedings. This decision allowed him to weigh his options without feeling compelled to participate.","Oluvannyuma lw'okwekenneenya obujulizi n'okulowooza ku mbeera, omulamuzi yasalawo okumuwa omukisa okwetaba mu misango. Okusalawo kuno kwamuyamba okulowooza ku ngeri gy'ayinza okukikolamu nga tawaliriziddwa kwetaba.","Ingee ngiyo caden ki tam I kom ngo ma otimme, langol kop omoko tamme me weko en bedo tye I pido ne. Moko tam man oweko en otamo I kom gin ma en twero timone labongo winyo ni myero en bene obed tye.","Akaulo naka airereor ajenanut keda aomisio nuka akiro ngun, abu ekatubon kocam acamakin ngesi ajaikin toma apupio. Abu aseunet ngin koinak ngesi aomoom nuepedori ngesi aswam komam apupokinit ebe ibusakinit ngesi ajaikin toma.","E'yo afa ecetaru 'diyi ma ale andrizu azini e'yo yi 'yepi 'diyi ma dria 'bori ma vutia, 'ba e'yo lipiri le eri dri muzu e'yo eriza ma alia ra. E'yo 'duza 'diri fe erini e'yo erini 'ye 'diyi ma ale andrizu erini ega kokoru fizu indi.","Ahanyima y'okushwijuma obujurizi hamwe n'embeera,omuramuzi akasharamu kumwikiriza kwejumba omu kuhurira orubanja. Encwamu egi ekamuhwera kuteekateeka aha nshonga ze atarikwehurira nk'orikwenda kwejumbamu."
11080,"After weeks of negotiations and paperwork, the final approvals were granted. The project team was eagerly awaiting the green light to proceed.","Oluvannyuma lwa wiiki eziwera nga bateesa n'okukola empapula, olukusa olwasembayo lwaweebwa. Ttiimu ya pulojekiti yali erindirira n'essanyu okufuna olukusa okugenda mu maaso.","Ingee cabit mapol me winye ki coc, kimoko tam me agiki. Dul pa lutic me project gubedo kakuru gum me mede anyim.","Akaulo naka isabitin luipu luka ipegeta keda aiwadikaeta, aponi kocamakinai acamanar. Auta etimu loka epurojekt aidar aica kanu ainyikokinit.","Sabiti eyi ma vutia e'yo otuza ni azini kokobi eyi ma dria 'diyi ma vutia, 'ba fe rukusa asizu 'diyi ra. Amuti azi ngapi otita 'da ma alea 'diyi ri te asi driasi driwala drile ri muzu drile.","Bwanyima y'esande z'okuteesa n'okukora ebihandiiko, orusa rwahamuheru rukaheebwa. Tiimu ya purogyekiti ekaba etegyereize n'ekihika kwikirizibwa kugyenda omu maisho."
11081,Governments rely on various sources of revenue to fund their operations. One of the primary sources of this revenue is taxation.,Gavumenti zeesigama ku nsibuko z'ensimbi ez'enjawulo okusasula emirimu gyayo. Emu ku nsibuko z'ensimbi zino enkulu kwe kusolooza emisolo.,Gamente jenge I kom yoo mapatpat me nongo lim me culu pi tic gi. Yo acel madit loyo me nongo cente en aye mucoro.,Ibusakinit apugan aitosom iponesio luegelegela luka ikapun kanu aigang aswamukec. Idiopet koboro lu iswamaere ikapun lu erai isolosinei.,Gamete eyi yi ati geri ndundu robia esuzu 'diyi ma dria eyini ani azi eyini 'diyi 'yezu. Geri 'bani robia esuzu okporu 'diyi ma azi eri musoro ofeza.,Gavumenti nizigyendera aha burugo bw'esente butari bumwe na bumwe okushashurira emirimo yaayo. Kimwe aha bintu ebikuru ebirikureeta esente ezi n'emishoro.
11083,"In response to the increasing environmental threats, local and national groups have come together to address the urgent need for conservation. Their collaborative efforts aim to ensure the long-term sustainability of the region's natural resources.","Olw'obulabe bw'obutonde bw'ensi obweyongera, ebibiina by'ebitundu n'eby'eggwanga bikwataganye okukola ku bwetaavu obw'amangu obw'okukuuma obutonde. Kaweefube waabwe ow'awamu agenderera kukuuma eby'obugagga by'ekitundu okumala ebbanga eddene.","Macalo adwogi me balo cwec ma orumuwa, dul mapat-pat me tedero ki lobo guribbe kacel me tyeko peko me gwoko cwec ma orumuwa. Gitye ka tic kacelo me neno ni lonyo ma aa ki icwec ma orumuwa tye maber pi kare malac.","Kanu aitemokin atiokisio nu ekwam, apotu igurupun luka atutubet keda luka akwap imorikikinos kanu aitemokin eipud loka aidar ejautene lo akwap. Alosikinet naka aimorikikina kec ngesi awanyun ebe epedorete iboro luka Edeke aidar aijar naka apak naepol.","E'yo ewaru angu ama agei ri ni tupi tutu 'diyi ma e'yosi, amuti angu 'da ma alea azini kari 'di ma alea 'diyi emu tualu e'yo 'bani lezu angu 'da ma tambazu mbeleru ri ma aza kozu. Eyi ma okpo tualu ri lezu nezu ra kini lonyi nyakuni angu 'di ma alea 'diyi ma ta mba sa'wa ezu.","Ahabw'oburemeezi bw'obuhangwa bw'ensi obweyongyeire, guruupu z'ebyaro hamwe n'ez'eihanga, zikwatanisize kukora aha nshonga y'okurinda eby'obuhangwa. Amaani gaabo gaine ekigyendererwa ky'okureeba ngu eby'obuhangwa by'ekyanga bigumireho kumara obwire buraingwa."
11084,"The team gathered in the conference room to discuss the upcoming project. As the clock struck ten, she took her seat, ready to contribute.","Ttiimu yakungaanidde mu kisenge mwe bakuŋŋaanira okukubaganya ebirowoozo ku pulojekiti ejja. Essaawa bwe yakubye kkumi, yatuula, nga mwetegefu okuwaayo.","Dul ne gugure I ot kacokke me nywako lok I kom yub matye kabino ni. Ikare ma cawa ogoyo apar, en obedo piny, ma oyubbe me miyo cente.","Apotu etimu kiriamunos agola naka airiamun kanu aitemitem nuikamunitos epurojekt lo ebunit. Neadolia esawa iwongon, abu ngesi kiboikin aiboisit ke, ekapakina aijaikin agangat.","Amuti 'da tra eyi pari okuza ni 'diyi ma alea agbatara gbazu otita emupi 'diyi ma dria. Sawa ni sawa su sizu 'boria, eri 'du i vile kiti, ngonde afa fezu.","Tiimu ekeeteeranira omu kishengye ky'orukiiko kuhanuura aha purogyekiti erikwija. Eshaaha kuyagwire ikumi, akashutama, ayeteekateekire kuhayo."
11085,"In an effort to improve transportation for officials, the government has announced a new initiative. This plan aims to provide essential resources to enhance the efficiency of parliamentary duties.","Mu kaweefube w'okutumbula entambula y'abakungu, gavumenti erangiridde enteekateeka empya. Enteekateeka eno egendereddwamu okuwa ebintu ebikulu okutumbula obulungi bw'emirimu gya palamenti.","I tute me medo rwom me wot pa lutic, gamente okatti ki yub manyen. Yub man tye ki miti me miyo jami ma mite pi medo rwom me tic pa luwang lwak I ot moko cik.","Kanu aitam aitojokar elose lo eswamak, abu apugan kolimo ainapeta nuitetiak. Alosikinet naka ainapeta ngun ngesi aijaikin iboro luingarakinete aitojokar aswamisinei nuka airabet.","Okpo 'bazu acipa azi'ba eyini ri ma omgbo otuzu, gamete azi e'yo azi o'diru ni. Otita 'di ma asisile lezu afa orodriru 'diyi fezu azi koloseni ni 'diyi ma omgbo otuzu.","Omu kaweefube w'okutunguura entambura y'abakungu, gavumenti erangirire enteekateeka nsya. Enteekateeka egi negyenderera okureetaho eby'okukoresa ebirikwetengwa kutunguura emirimo y'eishengyero."
11086,The government is currently reviewing its budget allocations for various departments. One of the significant expenses under consideration is the provision of vehicles for elected officials.,Gavumenti mu kiseera kino yeekenneenya embalirira yaayo eri ebitongole eby'enjawulo. Ekimu ku bintu ebikulu ebyetaaga okusaasaanyizibwa kwe kuwa abakungu abalonde emmotoka.,Gamente kombedi tye ka ngiyo kit ma dul mapat-pat tye katic ki limgi. Acel me kin cente ma mite me tic kwede obedo miyo mutoka ki lutic ma kiyero gi.,Ejai kwana apugan airereor ebajet ke kanu iriongeta luegelegela. Adiopet koboro luebeit aitwasam ngesi aijaikin amotokan nejaas eswamak lu eseunitai.,Gamete ni curu'do otita aje robia niri ma ale andri esele ndundu eyi ma alea. Aje azi okporu 'bani egale 'diyi ma azi eri mutukari fezu azi'ba 'bani ope 'diyi dri.,Gavumenti obwahati eriyo nereebuuza embaririra yaayo aha bitongore bitari bimwe na bimwe. Emwe aha nshohoza y'amaani erikuteekateekwaho n'okureebeka ngu abakozi abaronzirwe batunga emotoka.
