id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
4198,"After an extensive search over the weekend, authorities received a tip that led them to the remote area by the river. As dawn broke, the team prepared to investigate the location where the missing person was last seen.","Oluvannyuma lw'okunoonya ennyo ku wiikendi, ab'obuyinza baafuna obubaka obwabatuusa mu byalo ku lubalama lw'omugga. Obudde bwe bwakya, ttiimu yeetegese okunoonyereza ku kifo omuntu eyabula we yasemba okulabibwa.","Ingee yeny matek tutwal I tum cabit, lutela gunongo ngec ma otelogi I kabedo matye I nget nam. Ikare ma piny obino, dul pa dano ne guyube me kwedo kama ngat ma orweny-nyi kineno iye.","Akaulo naka aingic noi kosabiti, apotu apedorosio odumutu akiro nuapotu koyangautu kesi aiboisit na ocaalo lo okide loka ecilet. Kapak naka atupuruc, apotu etimu okapakina aingic aiboisit na awanyunere itunganan yenemamei.","E'yo ndaza angiri ma vutia sabitini i deria, drice'ba eyi esu o'duko eyi ma ti ojipi angu caloru yi rapi rara 'da ma tia 'diyi ma alea. O'bitisi, amuti 'da otu eyi e'yo vuti ondazu angu 'bani 'ba avipi 'da ndrezu asizu ri ma dria.","Bwanyima y'okusherura munonga aha wiikendi, ab'obushoborozi bakatunga akakuru akarikubareetera kuza omu kyaro aha rubaju rw'omugyera. Obwire ku bwarengeire, tiimu eketebeekanisa kucondooza ahu omuntu owabuzire yahererukire kureebwa."
4199,"After a witness reported seeing him near the scene, the police launched an investigation into his activities that night. The evidence began to mount against him, leading to serious allegations.","Oluvanyuma lw'omujulizi okugamba nti yamulaba okumpi n'ekifo, poliisi yatandika okunoonyereza ku bikolwa bye ekiro ekyo. Obujulizi bwatandika okumuvunaanibwa, ekyaviirako okulumiriza okw'amaanyi.","Inge caden ma owaco ni gunene cok ki kama otimme ie, abili ocako kwed I kom ticce I dyewor enuni. Caden ocako mede I kome, ma okelo adot mapigi tego I kome.","Akaulo na ajenan alimor ebe abu ngesi koany ngesi eidunya keda aiboisit, apotu ipolisin kogeutu aingic nuiswamat ngesi kware. Apotu aitogogongoret kogeutu aimorikikin ngesi, ido abu koyangau aitoroneta nuepolok.","Sadini azi ni e'yo 'yozu erini eri ndrezu angu 'da ma ageia 'bori ma vutia, polisi eyi e'do e'yo vuti ondaza e'yo erini 'ye ini 'dasi 'diyi ma dria. Afa ecetaru 'diyi e'do tu eri ma rua, e'yo 'bani 'yozu eri ma rua onzi 'diyi e'dozu.","Ahanyima y'omujurizi kumureeba haihi n'omwanya, poriisi ekatandika okucondooza aha bikorwa bye ekiro ekyo. Obujurizi bukatandika kumwemerera, ekyarugiremu okubeeherera kw'amaani."
4200,"After receiving the devastating news, she felt a heavy weight in her chest. Memories of their time together flooded her mind, leaving her heartbroken.","Oluvannyuma lw'okufuna amawulire ago ag'entiisa, yawulira obuzito bungi mu kifuba kye. Ebijjukizo by'ebiseera bye baamala awamu byamujjula ebirowoozo, ne bimuleka ng'omutima gumenyese.","I nge nongo lok angea marac tutwal, en owinyo peko madit tutwal I kore. Wiye poo I kom kare ma gubedo kacel oweko wiye opong ki tam ma oweko cwinye otur.","Akaulo naka adumun iyemuto luetioko, abu ngesi kopup ationis naepol noi kotoma atoroboke. Apotu aiituneta nuka apak na ajaar kesi nepepe kilelebunos aomisioke, kojalakisi ngesi etau loebiror.","Erini e'yo ewaru 'diyi esuzu 'bori ma vutia, eri etumu e'yo nzizaru i ma agetia. E'yo yini aa'zu tualu 'diyi ma e'yo ega eri ma omi dria, erini ani asi nyozu.","Bwanyima y'okutunga amahurire g'akabi munonga, akahurira oburemeezi bw'amaani omu kifuba kye. Ebiteekateeko by'obwire obu baabaire bari hamwe bikamutamburira omu biteekateeko bye, kandi yaasiga omutima gwe gwahendekire."
4201,"After receiving the phone call in the middle of the night, he felt a sense of dread wash over him. The news that followed shattered his world and left him in disbelief.","Oluvannyuma lw'okufuna essimu mu ttumbi, yatya nnyo. Amawulire agaaddirira ganyooma ensi ye era ne gamuleka nga takkiriza.","Inge nongo cim I cwiny dyewor, lworo omake matek adada. Lok angea ma obino lacen obalo kwone dok oweko en pe obedo ki gen.","Akaulo naka aijaun ainom esimu kiding kware, abu ngesi kopup akuriau naepol noi. Apotu iyemuto luapotu kotupata itolitolutu akwapuke kosodete ajalakin ngesi komam ecamunit.","Erini simu esuzu ini ma agadua 'bori ma vutia, eri etumu orisi. O'duko emupi 'diyi eza eri ma wudrikuru azini ku eri a'ita kokoru.","Bwanyima y'okutunga esimu ahagati y'ekiro, akagira okutiina kwingi. Amahurire agakuratsireho gakashiisha ensi ye kandi gakamureka atarikubikiriza."
4202,"Despite the overwhelming evidence against him, I firmly believe that the truth will come to light. We have gathered new information that will exonerate him and reveal the real culprit.","Wadde nga waliwo obujulizi bungi obumulumiriza, nkakasa nti amazima gajja kufuluma. Tukung'aanyizza amawulire amapya agajja okumwejjeereza n'okuzuula omuzzi w'emisango omutuufu.","Kadi bed caden tye mapol i kome, atye ki niyee matek ni lok ada obikatti. Wacoko ngec manyen ma biweko en bedo labongo bal ki bene nyutu ngat ma otimo bal eni.","Karaida ipu ajenanut nuikamunitos ngesi, aomit eong ebe ebuni abeit alomun. Apotu sio adumutu akiro nuitetiak nuepedorete aitoronikin ngesi ka aitodun itunganan yeniswamat ngun.","E'yo ecepi kini eri eza e'yo ra ti, ma a'ira kini e'yo ada ni nga efu amve ra. Ama tra o'dukoti o'dini ngapi eri ma dria e'yo kokoru azini 'ba e'yo 'yepi a'da 'diyi e'dapi ra 'diyi.","N'obu haraabe hariho obujurizi bwingi oburikumuhakanisa, ninyikiriza ngu amazima nigaija kumanywa. Tutungire amakuru masya agarikubaasa kumwihaho orubanja n'okworeka omukozi w'ebibi."
4204,"Once the life of the party, he filled every room with laughter and energy. His vibrant spirit drew people in, making him the center of attention wherever he went.","Lumu obulamu bw'akabaga, yajjuza buli kisenge n'enseko n'amaanyi. Omwoyo gwe ogw'essanyu gwasikiriza abantu, ne gufuula abantu okumussaako ennyo essira buli we yagendanga.","I kare ma otyeno ocakke, en opongo ot weng ki nyero ki teko. Cwinye ma mit tutwal oywayo cwiny dano, ma oweko dano mapol gubedo ki miti I kome kamo keken ma en ocito iye.","Kapak naka aijar naka epucit, abu ngesi kileleb aiboisio kere keda akwena keda agogongu. Abu ekemoyo loejok noi koyangau itunga, ido abu ijaik ngesi aiboisit naebeitor ngesi alosit.","Omu 'da ma okpo e'dozu 'bori ma vutia, eri ga jo ale aliza dria ma alea ogu si azini okpo be tre. Eri ma orindi avasiri eji 'ba yi ma asi, erini fezu 'ba ma asi 'bazu drinia pari dria erini muzu 'diyi ma alia.","Bwanyima y'okubaho kw'embaga, akajuza buri kishengye n'okusheka n'amaani. Omwoyo gwe ogw'amaani gukareetera abantu kumwikiriza, ekyamureeteire kumanywa buri hamwe ahu yaabaire naaza."
4205,"The police arrived at the scene and assessed the situation carefully. As they examined the victim, it became clear that he had been in a violent altercation.","Poliisi yatuuse mu kifo ne yeetegereza embeera n'obwegendereza. Bwe beekebejja eyaakosebwa, kyazuuka nti abadde mu kuyombagana okw'amaanyi.","Abili gu oo I kabedo ne ka gukwedo ngo matye katimme. Ikare ma gitye ka pimo ngat ma onongo peko, onen atyer kamaleng ni en obedo I lweny matek tutwal.","Apotu ipolisin odolokisi aiboisit kosodete airereor ejautene. Neautar kesi aingic lo eyarit, apotu kojenutu ebe ajai ngesi toma opeget lo amumu.","Polisi eyi eca pari 'da ma alea eyini ani e'yo 'da onezu geri kililiru si. Bani 'ba e'yo 'da ma ale andrizu 'boria, eca e'da kililiru kini eri ebi ovu e'yo ngiringiri ni ma alia.","Abaporiisi bakahika aha mwanya kandi bashwijuma embeera n'obwegyendesereza. Kubarikwekyebera omuntu, kikarebeka butunu ngu abaire ari omu butabanguko bw'amaani."
4206,"During the press conference, the authorities provided an update on the incident involving the young boy. They detailed the circumstances surrounding the event and the boy's condition.","Mu lukung'aana lwa bannamawulire, ab'obuyinza baawaddeyo ebipya ku byabaddewo ebikwata ku mulenzi omuto. Baategeezezza mu bujjuvu embeera eyeetoolodde omukolo n'embeera y'omulenzi.","Ikare me lok ki luco lok angeya, lutela gumiyo ngec manyen I kom ngo ma otimme I kom awobi matidi ni. Guwaco lok matut I kom ngo ma otimme ki kit ma latin awobi ne tye kwede.","Kotoma apak naka einer keda lu iyemuto, apotu apedorosio koinakisi akiro nuitetiak nuikamunitos akangas naka esapat. Apotu kesi kitetemoto akiro nuapotu kotakanutu keda ejautene loka esapat.","Sawa 'bani e'yo nzezu 'ba osisia ni 'diyi pie risi, drice'ba eyi fe o'dukoti e'yo i 'yepi agupiamva werea 'da be ri ma dria. Eyi ece e'yo eyi 'yepi e'yo 'da ma alea 'diyi ma dria azini geri agupiamva 'da ni aa'zu ri ma dria.","Omu ruteerane rw'abanyamakuru, ab'obushoborozi bakaha amakuru ag'omutaano agarikukwata ahari omwojo muto. Bakashoboorora gye ebyabaireho aha mukoro hamwe n'embeera y'omwojo."
4207,"After a thorough examination and several tests, the doctors are now ready to share their findings. The family anxiously awaits the results that could explain the boy's sudden condition.","Oluvannyuma lw'okukeberebwa ennyo n'okukeberebwa emirundi egiwera, abasawo kati beetegefu okugabana bye bazudde. Ab'enganda balindirira n'obweraliikirivu ebyava mu kunoonyereza ebiyinza okunnyonnyola embeera y'omulenzi ey'amangu.","Ingee pimo maber tutwal ki pim mapol, daktari dong tye atera me nywako ngo ma gunongo. Luot tye kakuru adwoki me kwed ma twero tito ngo ma otimme I kom awobi ni.","Akaulo naka aingic ejok keda ainwakio naepol, ekapakina kwana imurok aimor akiro kec. Ekapakina ekale aidar akiro nuelomunete kanu aitetem ejautene loka esapat.","E'yo 'bani eyi ma rua andrizu kililiru azini eyi ma rua o'bizu 'bori ma vutia, dakitari eyi sa'wa 'disi ngonde e'yo eyini esu 'diyi awazu. Familia 'da te asi driasi o'duko agata agata agata agata agata agata agata agata agata agupiamva 'da niri ma e'yo ecepi.","Bwanyima y'okukyeberwa kurungi n'okukyeberwa emirundi mingi, abashaho hati beteekateekire kugamba ebi bashangire. Eka erinzire n'omuhimbo ebyarugire omu bigyezo ebirikubaasa kushoboorora embeera y'omwojo."
4208,"Authorities are investigating the allegations surrounding the treatment of the boy in custody. If the evidence confirms the claims, serious consequences will follow for those involved.","Ab'obuyinza banoonyereza ku bigambibwa ku kuyisibwa kw'omulenzi ali mu kaduukulu. Singa obujulizi bukakasa ebigambibwa, ebivaamu bijja kuba bibi nnyo eri abo abakwatibwako.","Lutela tye ka kwedo adot i kom kit ma kitero kwede awobi matye I buc. Ka caden omoko lok ne, adwogi ne bibedo rac tutwal pi joo matye iye.","Eutasi apedorosio aingic akiro nuikamunitos epone loeyaitere isap ngol. Arai kitogogong aitogogongoret akiro ngun, epote nuepedorete atakanun mama ejaasi ngul luejaasi toma.","Okpo e'ipi eyi e'yo 'bani 'yo eyi ma dria geri 'bani agupiamva 'da 'yezu arujoa ri ma dria ri ma eti onda. Afa e'dapi kini e'yo 'da ada, e'yo onzi 'diyi nga emu 'ba e'yo nde ma alea 'diyi ma dria.","Ab'obushoborozi bariyo nibacondooza ebirikukwata aha kutwarizibwa kw'omwojo omu kihome. Obujurizi ku burikuhamya ebirikugambwa, ebirikurugamu nibiija kuba eby'amaani ahari abo abarikukwatwaho."
4209,"In the wake of their tragic loss, the family gathered to discuss the next steps for honoring the boy's memory. They understood the importance of adhering to the law during this difficult time.","Oluvannyuma lw'okufiirwa kwabwe okw'ekikangabwa, ab'omu maka baakuŋŋaana okukubaganya ebirowoozo ku bigenda mu maaso okussa ekitiibwa mu kujjukira kw'omulenzi. Baategedde obukulu bw'okugoberera amateeka mu kaseera kano akazibu.","Ikare ma gurwenyo lutino gi i peko madit tutwal, lugang ne gugure me nywako tam i kom ngo ma omyero gutim me woro wii awobi ne. Gu niang ber pa lubu cik ikare me peko eni.","Akaulo naka atwaniar kec, apotu lukokalekec kiriamunos kanu aitemitem nu ebeit aswam kanu aiitun aiitun esapat. Apotu kesi ojenutu ajokis naka aitup ikisila kotoma apakio kanu nuetioko.","E'yo ewaru yini avizu 'bori ma vutia, familia 'da eyi tra eyi agbatara gbazu e'yo eyini 'ye 'diyi ma dria inzita fezu agupiamva 'da ma e'yo egazu. Eyi va orodri azita eyi ma vuti obizu sa'wa ewaru 'di ma alea ri ra.","Bwanyima y'okufeerwa kwabo omu muringo gw'obusaasi, eka ekateeranira hamwe kuhanuura ebindi ebishemereire kukorwa okuheereza omwojo ekitinisa. Bakeetegyereza omugasho gw'okukuratira ebiragiro omu bwire obu bugumire."
4210,"After receiving multiple reports from concerned citizens, the local community gathered to discuss the recent spike in criminal activity. They decided to approach the authorities for assistance, urging them to take immediate action.","Oluvannyuma lw'okufuna alipoota eziwera okuva mu bannansi abakwatibwako, abantu b'omu kitundu baakuŋŋaana okukubaganya ebirowoozo ku kweyongera kw'obumenyi bw'amateeka gye buvuddeko. Baasalawo okutuukirira ab'obuyinza okufuna obuyambi, nga babakubiriza okubaako kye bakolawo mu bwangu.","Ingee nongo adwogi tic mapol kibot lwak, lwak gugure me nywako lok I kom tim aranyi matye kamede I kare-ni. Gumoko tam gi me lok ki lutela pi kony kun gi lego gi me timo gin mo oyot oyot.","Akaulo na adumun iripootan luipu kanejaas itunga lu epodokitos, apotu itunga luka atutubet kimorikikinos kanu aitemitem nuikamunitos aiyatakin naka abilibilio naka ikisila. Apotu kesi odolokisi apedorosio kanu aingarakinio, ilipitos kesi aswam katipet.","O'duko karakara eyi esuzu engazu kari anzi asi 'baza be 'diyi vu 'bori ma vutia, ongulumu eyi tra eyi agbatara gbazu e'yo 'yeta onzi eyini tupi o'diru 'diyi ma dria. Eyi ai eyi drice'ba eyi vu azakoma esuzu eyini ani eyi ai eyi e'yo 'yezu mbeleru.","Ahanyima y'okutunga ripoota nyingi kuruga omu bantu, abantu b'omukyanga baketeeranira hamwe kuhanuura aha kweyongyera kw'emishango. Bakasharamu kuhika aha b'obushoborozi kutunga obuhwezi, barikubashaba kukora ahonaaho."
4211,"After the incident, the victim was rushed to the hospital for treatment. Authorities are now gathering information to understand what happened and are particularly interested in the findings from the medical examination.","Oluvannyuma lw'akabenje, eyaakosebwa yaddusibwa mu ddwaliro okufuna obujjanjabi. Ab'obuyinza kati bakung'aanya obubaka okutegeera ekyabaddewo era baagala nnyo ebizuuliddwa okuva mu kukeberebwa kw'abasawo.","Ingee ngo ma otimme, ngat ma onongo peko ni kitere I ot yat ka nongo kony me yot kom. Lutela kombedi tye ka coko ngec me niang ngo ma otimme dok gitye ki miti tutwalle I kom adwoki me pim pa daktari.","Akaulo naka akangas kangin, aponi kirutarai lo eyarit adekis kanu amukian. Eutasi kwana apedorosio aituk akiro kanu amisiikin nuapotu kotakanutu ido ekotosi noi akiro nuelomunitos kotoma ainwakio.","E'yo 'da ma vutia, 'ba ari 'ba e'yo nde 'yepiri arojoa aro esuzu. Okpo e'ipi eyi curu'do o'duko tra e'yo i 'yepi 'diyi vazu dika eyi sa'wa driasi ava be e'yo 'bani esu engazu dakitari eyi vu ri ma dria.","Bwanyima y'ekyabaireho, owabaire ateganisiibwe akirukibwa omwirwariro kuragurirwa. Ab'obushoborozi obwahati bariyo nibarundaana amakuru g'okumanya ekyabaireho kandi nibenda kumanya ebirugire omu kukyeberwa kw'abashaho."
