id,eng_prompt,lug_prompt,ach_prompt,teo_prompt,lgg_prompt,nyn_prompt
10076,"After years of contemplation and exploration, I finally feel a sense of clarity about my future. It's as if the pieces of my aspirations are starting to come together.","Oluvannyuma lw'okufumiitiriza n'okunoonyereza okumala emyaka, kati nnina kye mmanyi ku biseera byange eby'omu maaso. Kiringa ebitundu by'ebigendererwa byange bitandise okukwatagana.","Ingee mwaki mapol me lwodo lok ki kwedo jami, dong atye ki ngec matut I kom anyim mega. Obedo calo jami weng ma onongo amito tye ka cobo miti na.","Akaulo naka ikar luipu luka aomoom keda aingic, apotu eong apuputu aijen nuikamunitos oingaren ka. Esubit bala egeunete aiboisio nuka apeleikinata ka aimorikikin nepepe.","Eli 'bani e'yo egazu azini e'yo ondazu 'bori ma vutia, ma asizu e'yo ega ewu ma vile drialeri ma dria ra. Eri ekile e'yo mani leleri ni e'do yi ecizu tualu le.","Bwanyima y'emyaka mingi y'okuteekateeka n'okucondooza, mperize kwetegyereza gye ebiro byangye by'omumaisho. Nikireebeka nk'ebicweka by'ebigyendererwa byangye biriyo nibitandika kukwatanisa."
10077,"As individuals approach the later stages of their careers, they often begin to reflect on their future and what it means to step away from work. This contemplation leads to various misconceptions about the true essence of retirement.","Abantu bwebasemberera entandikwa y'emirimu gyabwe, batandika okulowooza ku biseera byabwe ebyomumaaso n'ekitegeeza okuva ku mirimu. Okufumiitiriza kuno kuleeta endowooza ez'enjawulo enkyamu ku nsonga entuufu ey'okuwummula.","Ka dano tye ka oo I rwom ma lamal me ticgi, pol kare gi cako tam I kom anyimgi ki ngo ma obedo me weko tic. Lwodo lok man kelo tam ma pe atir I kom tyen lok ma pire tek me weko tic.","Neyapiete itunga aiboisio nuapolok nuka aswamukec, egeunete kesi aomoom nuikamunitos ngaren kec keda apolou na ajalakin aswam. Aomoom ngun eyangauni aomisio nuarokok nuikamunitos ajokis naka aiyengun kotoma aswam.","Ba alu alu ka mu drile e'yo eyini 'ye 'diyi ma alea, eyi e'do e'yo ega ewu eyivile drialeri ma dria azini e'yo 'bani azi kuzu ja ri ma dria. E'yo 'di ni fe 'ba eyini egata onzi eyi ma dria e'yo 'bani azi kuzu ri ma dria.","Abantu ku barikuhika aha muheru gw'emirimo yaabo, nibatandika kuteekateeka aha biro byabo eby'omumaisho n'eki kirikumanyisa kuruga aha mirimo. Okuteekateeka nikureetaho ebiteekateeko ebitahikire ebikwatiraine n'omugasho gw'okuhuumura aha mirimo."
10078,"Many individuals chase after material possessions, convinced that financial success will lead to fulfillment. However, I find it hard to accept that true happiness can be measured by the size of one's bank account.","Abantu bangi baluubirira eby'obugagga nga balowooza nti obuwanguzi mu by'ensimbi bujja kubasobozesa okuba abamativu. Kyokka, nkisanga nga kizibu okukkiriza nti essanyu erya nnamaddala liyinza okupimibwa ku bunene bwa akawunta y'omuntu mu bbanka.","Dano mapol giyenyo jami me kom, kun gi tamo ni cente ma dano tye kwede kelo yengo. Kadi bed kumeno, anongo tek tutwal me ye ni yomcwiny me ada kipimo ki wel cente ma ngat moni tye kwede I beng.","Itunga luipu ekotosi adumun iboro luipu, eomitos ebe akerianut naka ikapun eyauni aiyalama. Konye, etionikinit eong acamun ebe epedorio ajenun aiyalama naka itunganan kotoma aingadis naka ikapun.","Ba karakara eyi afa lonyiru 'diyi ma vuti obi asi'baza be kini drile suza robia ma alea ri ni nga eyi ma idri 'bazu ayikosi. Kani si, ma isu eri mbazaru a'izu kini 'ba eco ayiko a'da ri ma omgbo o'bi robia 'ba alu ma dria ero robia ta mbazuri ma ongmbo si ra.","Abantu baingi nibaronda eby'obutungi, barikwikiriza ngu obusinguzi omu by'empiiha nibwija kubareetera okumarwa. Kwonka, nikingumira kwikiriza ngu okushemererwa okwabuzima nikubaasa kupimibwa kurugirira aha ntatsya ya akawunti yaawe omu banka."
10079,"After years of hard work and dedication, I have come to a realization about what truly matters in life. My focus has shifted away from financial success and towards personal fulfillment and happiness.","Oluvannyuma lw'emyaka mingi nga nkola n'obunyiikivu, nkitegedde ekikulu mu bulamu. Essira lyange likyuse okuva ku buwanguzi mu by'ensimbi ne ligenda ku kwematiza n'essanyu.","Ingee mwaki mapol me tic matek ki keto cwiny, dong aniang I kom ngo ma pire tek I kwo. Aketo cwinya tutwalle I kom nongo yomcwiny ki nongo cente.","Akaulo naka ikar luipu luka aswam kagogong keda ainakina, abu eong ajen nuepolok noi kotoma aijar. Ajalakinit eong aomisio nuka akerianut kotoma ikapun kosodi aitodolikin eong aiyalama keda aiyalama.","Eli 'bani azi ngazu avasi azini asi feza be 'bori ma vutia, ma esu e'yo e'yo orodriru idri ma alia 'diyi ma dria ra. Asi 'baza mavileri oja i engazu drile suza e'yo robianisi ri ma dria ri ma dria dika asi 'baza ma ngulupi niri ma dria azini ayiko ma dria.","Bwanyima y'emyaka mingi y'okukora n'amaani n'okwehayo, mperize kumanya ekikuru omu magara. Ekigyendererwa kyangye kihindukire okuruga aha businguzi omu by'empiiha nkaza aha kumarwa n'okushemererwa."
10080,"In an effort to combat climate change and promote sustainability, I decided to take action. One of the initiatives I chose to support was focused on reforestation efforts.","Mu kaweefube w'okulwanyisa enkyukakyuka y'obudde n'okutumbula obuwangaazi, nasalawo okubaako kye nkolawo. Ekimu ku bintu bye nnasalawo okuwagira kwe kusimba ebibira.","I tute me lweny i kom alokaloka pa piny ki dongo lobo, amoko tamma me timo gin mo. Yub acel ma ayero me cwako obedo yub me gwoko bunga.","Kotoma aswam na aitiji aijulujuleta nuka ekuse ka etepe ka aitopoloria aijar naka itunga, abu eong aseun aswam ngun. Adiopet koboro luakoto eong aigang ngesi nuikamunitos aira ikito.","Okpo 'bazu a'di 'dizu e'yo angu mile ni ojazu ri be azini e'yo angu ma ta mbazu ri ma omgbo otuzu, asi 'du e'yo 'yezu ra. E'yo azi alu mani le atita fezu ri ndra okpo 'bazu pati eyi ma ta mbazu ri ma dria.","Omu kaweefube w'okurwanisa empindahinduka y'obwire n'okutunguura eby'obuhangwa, nkacwamu kugira eki naakora. Kimwe aha bintu ebi nashemereire kushagika, n'okushara emiti."
10081,The investigation has revealed several suspicious activities surrounding your business dealings. Authorities are now questioning your methods and motives in the industry.,Okunoonyereza kuzudde ebikolwa bingi ebiteeberezebwa okwetoloola bizinensi yo. Ab'obuyinza kati babuusabuusa enkola yo n'ebigendererwa byo mu mulimu.,Kwed ne onyutu jami mapol ma byek tye I komgi I kom biacara meggi. Lutela kombedi gitye ki akala-kala I kom yoo ki miti ma itye kwede I tenge enoni.,Abu aingic kitodu iboro luipu lu eomitai ebe iswamaete kesi kotoma obiasarakec. Eutasi kwana apedorosio abuonokin iwaitin ka apeleikinata kon kotoma okampuni kalo.,E'yo eti ondaza 'da e'da e'yo onzi eyi 'yepi tujari mini 'diyi ma alea 'diyi karakara. Okpo e'ipi eyi curu'do e'yo zi geri mini eyi 'yezu 'diyi ma dria tualu egata mini okalamvu 'di ma alea 'diyi pie.,Okucondooza kworeka emirimo mingi etarikwetegyerezibwa omu bizinesi yaawe. Ab'obushoborozi hati nibabangaanisa emiringo yaawe n'ebigyendererwa byawe omu by'obushubuzi.
10082,"Given the current market conditions and the challenges we've observed, it's clear that many companies are struggling to keep up. I believe we have a significant advantage over them.","Okusinziira ku mbeera y'akatale eriwo kati n'okusoomoozebwa kwe tulabye, kyeyoleka bulungi nti kkampuni nnyingi zirwana okukwatagana. Nzikiriza nti tulina enkizo ya maanyi ku bo.","Ma lubbe ki jami matye katime kombedi I cuk ki peko ma waneno, nen atyer kamaleng ni kamponi mapol tye ka tute matek me medde anyim. Atye ki niyee ni watye ki gum madit tutwal I komgi.","Kowai kalo ejautene lo esokoni keda atiokisio nu iwanyunit sio, ecai cut ebe eutasi ikampunin luipu ainingosit aidar. Iyuunit eong ebe ija oni keda arerengu naepol adepar kesi.","E'yo curu'do e'yo cuu ni 'diyi ma dria azini e'yo ewaru amani ndre 'diyi ma dria, eri e'da kililiru kini amuti karakara eyi dri ci e'yo 'yezu. Ma a'i ra kini ama ma drileba angiri ndeni aga yi ra.","Ahabw'embeera y'akatare eriho hati hamwe n'oburemeezi obu twareebire, nikyoreka butunu ngu kampuni nyingi niziteganisibwa kugumaho. Ninyikiriza ngu twine obusinguzi bw'amaani aharibo."
10083,"The management team has failed to implement any incentive programs. As a result, employee engagement and productivity have significantly declined.","Ttiimu y'abakulembeze eremereddwa okussa mu nkola pulogulaamu zonna ezisikiriza. N'ekivuddemu, obunyiikivu bw'abakozi n'ebikolebwa bikendedde nnyo.","Dul ma doro tic ne pe guketo yub mo keken me cuku cwiny I tic. Macalo adwogi ne, miti pa lutic ki tic gi ojwik tutwal.","Epiko etimu loka eyaitene aitegear ainapeta nu isinyikokinete itunga. Kanuka ngun, ekidiokoto aswam naka eswamak keda aswam kec.","Amuti driceza ni 'diyi o'bi otita e'yo otuza ni 'diyi 'ba ti. E'yo 'disi, azi'ba eyi ma ava tualu e'yo eyini 'ye 'diyi pie esi ra.","Tiimu y'abebembezi eremirwe kuta omu nkora enteekateeka yoona y'okushemeza abantu. N'ekyarugiremu, abakozi okukora n'okukora gye bikyendeire munonga."
10084,"The company has been facing significant challenges in recent months, including budget cuts and a lack of clear direction. As a result, many of their employees have left the organization.","Kampuni ebadde eyolekaganye n'okusoomoozebwa okw'amaanyi mu myezi egiyise, omuli okusala ku mbalirira n'obutaba na ndagiriro ntegerekeka. N'ekyavaamu, bangi ku bakozi baabwe bavudde mu kitongole.","Dul ne obedo kanongo peko mapol I dwe ma okato ni, I kingi obedo ngolo byek me lim ki bedo peke pa yoo matir. Macalo adwogi ne, luticgi mapol guweko dul ne.","Etereikina ekampuni keda atiokisio nuepolok noi kotoma ilapio lu atuboros, aimoriarit aitub ebajet keda amamus na aingarenikinio. Kanuka ngun, apotu eswamakakec luipu kojalakisi atukot.","Amuti nderi ebi dri fu e'yo ewaru amboru be mba agapi 'diyi ma alia, ekile bajeti ma omgbo esizu azini driceza kililiru ma ako be. E'yo 'disi, azi'ba yini 'diyi ma karakara ku amuti nde ra.","Kampuni etwire neetunga oburemeezi bw'amaani omu myezi ehingwireho, otwariiremu okukyendeeza aha mbaririra hamwe n'okuburwa obuhabuzi burungi. Ekyarugiremu, abakozi baabo abaingi barugire omu kitongore."
10085,"We need to remain vigilant and assess the market trends carefully. Overconfidence can lead to complacency, and we must not underestimate our rivals.","Twetaaga okusigala nga tuli bulindaala era ne twekenneenya enkulaakulana y'akatale n'obwegendereza. Okwekkiririzaamu ekisukkiridde kusobola okutuviirako okwetamwa, era tetulina kunyooma bavuganya baffe.","Omyero wabed ma wangwa twolo dok watam matut I kom jami matye katime I cuk. Bedo ki tek cwiny tutwal twero weko wabedo ma cwiny wa opye mot, dok omyero pe waca jo ma pyem kwedwa kwedgi.","Ibusakinit oni asalakin acoikina ka airereonor akiro nuka esokoni ejok. Amuno naepol eyangauni aiyalama, ido mam ibusakinit oni aitidisiar lueboloboloete keda oni.","Le ama ma aa mile be azini ama ma one e'yo cuu ni 'diyi geri kililiru si. Asi'baza angiri ri eco fe 'ba eyini aa'zu asi'baza ru, dika le ama ma 'du 'ba a'bala 'bapi ama be 'diyi ma omgbo ele ku.","Twine kuguma tutegyendesereize kandi twetegyereze gye eby'obushuubuzi. Okwetegyeka munonga nikubaasa kurugwamu okwetomboita, kandi titushemereire kutwara abarikuhakana naitwe nk'abataine mugasho."
10086,"After carefully reviewing their financial options, they decided it was time to invest in something more secure. With a plan in mind, they headed to the local bank to explore their choices.","Oluvannyuma lw'okwekenneenya n'obwegendereza enkola zaabwe ez'ensimbi, baasalawo nti kye kiseera okusiga ensimbi mu kintu ekisinga okuba eky'obukuumi. Nga balina enteekateeka mu birowoozo, baayolekera bbanka y'omu kitundu okunoonyereza ku ngeri gye bayinza okusalawo.","Ingee ngiyo kit ma gitwero tic kwede ki limgi, gumoko ni kare dong oromo me keto limgi I gin mo matye ki ber bedo. Ki yub I wigi, gucito I beng me tedero me niang ngo ma omyero gutim.","Akaulo naka airereonor ejok iwaitin kec luka ikapun, apotu kesi koseutu ebe erai apak naka aipikakin ikapunukec toma ibore yen eyuara. Keda aitemonokineta, apotu kesi koloto aingadis naka ikapun kanu airereor aseununeta kec.","Yi vile geri robia esuzu 'diyi ma ale andrizu kililiru 'bori ma vutia, eyi 'du e'yo kini sa'wa ca 'bo 'bani robia ayuzu afa azi muke ndeni 'diyi ma alea. Otita eyi ma dria, eyi mu erojo eyivile angu 'da ma alea 'diyi ma alea e'yo eyi 'yepi 'diyi ma ale andrizu.","Bwanyima y'okushwijuma n'obwegyendesereza eshonga zaabo z'esente, bakasharamu ngu n'obwire bw'okuta esente zaabo omu bintu ebindi. Baine enteekateeka omu biteekateeko, bakaza omu banka y'omukyanga okucondooza aha nshonga zaabo."
10087,"In response to the growing demand for investment opportunities, the financial institution is exploring various strategies to bolster its capital. As part of this initiative, the bank has plans to issue another eighty billion shillings for bonds.","Mu kwanukula obwetaavu obweyongera obw'emikisa gy'okusiga ensimbi, ekitongole ky'ebyensimbi kinoonyereza ku ngeri ez'enjawulo ez'okutumbula entandikwa yaakyo. Ng'omu ku kaweefube ono, bbanka erina enteekateeka okufulumya obuwumbi bwa siringi obulala kinaana ku bbondi.","Macalo adwogi me mede pa miti me keto lim I biyacara, dul ma loyo lok kom lim tye ka yenyo yoo mapat-pat me medo limgi. Macalo but yub man, beng tye ki yub me kelo ciling bilyon pyer aboro mukene me wilo bondi.","Kanu aitemokin eipuda lo eyatakinet loka aipikakin ikapun, euta erionget loka ikapun aingic iwaitin luegelegela kanu aitogogong ikapunukec. Kwape ediopet koboro kalu, ejai aingadis naka ikapun aitemonokin aitolomun ibilionin akaisakanyauni luka ikapun.","E'yo 'bani lezu drileba lonyi vuti aleza ni 'diyi ma omgbo tuzu ri ma e'yosi, amuti robiani 'diyi geri ndundu eyi onda eyini ecozu eyi ma robia ayuzu ri ma omgbo otuzu. E'yo 'di ma azi ru, ero robia ta mbazuri ma otuta silingi bilioni kali aro 'diyi fezu 'ba yi dri.","Ahabw'okweyongyera kw'abantu abarikwenda kutamu sente omu by'obushubuzi, ekitongore ky'esente kiriyo nikicondooza emiringo etari emwe n'emwe y'okwongyera aha ntatsya yakyo. Nk'emwe aha nteekateeka egi, banka eine enteekateeka y'okushohoza obuhumbi bwa siringi makumi munaana."
10088,"Recent advancements in telecommunications have led to significant improvements in network infrastructure. As a result, users can now experience enhanced connectivity on their devices.","Enkulaakulana mu by'empuliziganya eyaliwo gye buvuddeko yaleetedde enkulaakulana ey'amaanyi mu nkola y'ebyempuliziganya. N'ekivuddemu, abakozesa kati basobola okufuna okuyungibwa okulongooseddwa ku byuma byabwe.","Dongo lobo ma otime cokcok-ki I lok angeya okelo dongo lobo madit tutwal I kabedo me kubu lok angeya. Macalo adwogi ne, lutic kombedi twero nongo kubbe maber I kom nyonyo gi.","Apol naka akiro nuka isimun nes ayangau aitojokaario naepol noi naka iponesio luka elago. Kanuka ngun, epedorete kwana etosomak adumun arucokina naejok noi kolago kec.","Zota o'diru e'yo o'dukoti edrizu 'diyi ma alia 'diyi fe otuta angiri e'yo o'dukoti edrizu 'diyi ma alia. E'yo 'disi, 'ba ayupi 'diyi eco curu'do e'yo yi ecizu yi ma afa ayuzaru 'diyi ma dria 'diyi esu ra.","Entunguuka omu by'empurizagana eherize kubaho, ereesireho entunguuka omu by'empurizagana. N'ekyarugiremu, abarikukoresa obwahati nibabaasa kuhikwaho empurizana nungi aha byoma byabo."
